proposal_link,title,skills,researcher_name,team,goodness
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",P Gopinath,"[['P Gopinath', 'Harsh Chauhan'], ['P Gopinath', 'Arindam Biswas'], ['P Gopinath', 'Sachin Suresh Tiwari'], ['P Gopinath', 'Prabhjot Singh Chani'], ['P Gopinath', 'Ashwani Kumar Sharma']]","[0.4786, 0.4786, 0.4607, 0.4607, 0.4429]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Harsh Chauhan,"[['Harsh Chauhan', 'P Gopinath'], ['Harsh Chauhan', 'Avlokita Agrawal'], ['Harsh Chauhan', 'Krishna Mohan Poluri'], ['Harsh Chauhan', 'Jitin Singla'], ['Harsh Chauhan', 'Akhil Upadhyay']]","[0.4786, 0.4786, 0.4607, 0.4607, 0.4429]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Srinivas Kiran Ambatipudi,"[['Srinivas Kiran Ambatipudi', 'Arindam Biswas', 'Jitin Singla'], ['Srinivas Kiran Ambatipudi', 'Prabhjot Singh Chani', 'Prince Tiwari'], ['Srinivas Kiran Ambatipudi', 'Krishna Mohan Poluri', 'Sachin Suresh Tiwari'], ['Srinivas Kiran Ambatipudi', 'Krishna Mohan Poluri', 'Prabhjot Singh Chani'], ['Srinivas Kiran Ambatipudi', 'Ashwani Kumar Sharma', 'Poonam Choudhary'], ['Srinivas Kiran Ambatipudi', 'Ashwani Kumar Sharma', 'P Gopinath'], ['Srinivas Kiran Ambatipudi', 'Akhil Upadhyay', 'Mahua Mukherjee'], ['Srinivas Kiran Ambatipudi', 'Akhil Upadhyay', 'Harsh Chauhan'], ['Srinivas Kiran Ambatipudi', 'Akhil Upadhyay', 'Arindam Biswas'], ['Srinivas Kiran Ambatipudi', 'Ashwani Kumar Sharma', 'Jitin Singla']]","[0.4857, 0.4679, 0.4679, 0.4679, 0.4679, 0.4679, 0.4679, 0.4679, 0.4679, 0.45]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Krishna Mohan Poluri,"[['Krishna Mohan Poluri', 'Mahua Mukherjee'], ['Krishna Mohan Poluri', 'Harsh Chauhan'], ['Krishna Mohan Poluri', 'Arindam Biswas'], ['Krishna Mohan Poluri', 'Sachin Suresh Tiwari'], ['Krishna Mohan Poluri', 'Prabhjot Singh Chani']]","[0.4607, 0.4607, 0.4607, 0.4429, 0.4429]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Maya S.Nair,"[['Maya S.Nair', 'Ashwani Kumar Sharma', 'Jitin Singla'], ['Maya S.Nair', 'Akhil Upadhyay', 'Gaurav Raheja'], ['Maya S.Nair', 'Akhil Upadhyay', 'Ashwani Kumar Sharma'], ['Maya S.Nair', 'Smriti Saraswat'], ['Maya S.Nair', 'Avlokita Agrawal'], ['Maya S.Nair', 'Prabhjot Singh Chani']]","[0.5393, 0.5214, 0.5036, 0.4786, 0.4786, 0.4607]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",N K Navani,"[['N K Navani', 'Gaurav Raheja', 'V Devadas'], ['N K Navani', 'Gaurav Raheja', 'Uttam Kumar Roy'], ['N K Navani', 'Gaurav Raheja', 'Krishna Mohan Poluri'], ['N K Navani', 'Bijan Choudhury', 'Krishna Mohan Poluri'], ['N K Navani', 'Avlokita Agrawal', 'Partha Roy'], ['N K Navani', 'Ashwani Kumar Sharma', 'V Devadas'], ['N K Navani', 'Ashwani Kumar Sharma', 'Uttam Kumar Roy'], ['N K Navani', 'Ashwani Kumar Sharma', 'Jitin Singla'], ['N K Navani', 'Akhil Upadhyay', 'Harsh Chauhan'], ['N K Navani', 'Akhil Upadhyay', 'Arindam Biswas']]","[0.4857, 0.4857, 0.4857, 0.4857, 0.4857, 0.4857, 0.4857, 0.4857, 0.4857, 0.4857]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Partha Roy,"[['Partha Roy', 'Krishna Mohan Poluri', 'Prabhjot Singh Chani'], ['Partha Roy', 'Akhil Upadhyay', 'Harsh Chauhan'], ['Partha Roy', 'Akhil Upadhyay', 'Arindam Biswas'], ['Partha Roy', 'Prabhjot Singh Chani', 'Prince Tiwari'], ['Partha Roy', 'Krishna Mohan Poluri', 'Sachin Suresh Tiwari'], ['Partha Roy', 'Ashwani Kumar Sharma', 'Prabhjot Singh Chani'], ['Partha Roy', 'Ashwani Kumar Sharma', 'Krishna Mohan Poluri'], ['Partha Roy', 'Ashwani Kumar Sharma', 'Jitin Singla'], ['Partha Roy', 'Akhil Upadhyay', 'Avlokita Agrawal'], ['Partha Roy', 'Akhil Upadhyay', 'Ashwani Kumar Sharma']]","[0.5214, 0.5214, 0.5214, 0.5036, 0.5036, 0.5036, 0.5036, 0.5036, 0.5036, 0.4857]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Poonam Choudhary,"[['Poonam Choudhary', 'Harsh Chauhan'], ['Poonam Choudhary', 'Arindam Biswas'], ['Poonam Choudhary', 'Sachin Suresh Tiwari'], ['Poonam Choudhary', 'Prabhjot Singh Chani'], ['Poonam Choudhary', 'Ashwani Kumar Sharma']]","[0.4786, 0.4786, 0.4607, 0.4607, 0.4429]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Prabhat Kumar Mandal,"[['Prabhat Kumar Mandal', 'Krishna Mohan Poluri', 'Prabhjot Singh Chani'], ['Prabhat Kumar Mandal', 'Akhil Upadhyay', 'Harsh Chauhan'], ['Prabhat Kumar Mandal', 'Akhil Upadhyay', 'Arindam Biswas'], ['Prabhat Kumar Mandal', 'Prabhjot Singh Chani', 'Prince Tiwari'], ['Prabhat Kumar Mandal', 'Krishna Mohan Poluri', 'Sachin Suresh Tiwari'], ['Prabhat Kumar Mandal', 'Ashwani Kumar Sharma', 'Prabhjot Singh Chani'], ['Prabhat Kumar Mandal', 'Ashwani Kumar Sharma', 'Krishna Mohan Poluri'], ['Prabhat Kumar Mandal', 'Ashwani Kumar Sharma', 'Jitin Singla'], ['Prabhat Kumar Mandal', 'Akhil Upadhyay', 'Avlokita Agrawal'], ['Prabhat Kumar Mandal', 'Akhil Upadhyay', 'Ashwani Kumar Sharma']]","[0.5214, 0.5214, 0.5214, 0.5036, 0.5036, 0.5036, 0.5036, 0.5036, 0.5036, 0.4857]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Pranita P Sarangi,"[['Pranita P Sarangi', 'Ashwani Kumar Sharma', 'P Gopinath'], ['Pranita P Sarangi', 'Bijan Choudhury', 'Uttam Kumar Roy'], ['Pranita P Sarangi', 'Bijan Choudhury', 'Krishna Mohan Poluri'], ['Pranita P Sarangi', 'Ashwani Kumar Sharma', 'Jitin Singla'], ['Pranita P Sarangi', 'Akhil Upadhyay', 'Harsh Chauhan'], ['Pranita P Sarangi', 'Akhil Upadhyay', 'Arindam Biswas'], ['Pranita P Sarangi', 'Gaurav Raheja', 'Krishna Mohan Poluri'], ['Pranita P Sarangi', 'Avlokita Agrawal']]","[0.5036, 0.4857, 0.4857, 0.4857, 0.4857, 0.4857, 0.4679, 0.425]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Pravindra Kumar,"[['Pravindra Kumar', 'Bijan Choudhury', 'Prabhjot Singh Chani'], ['Pravindra Kumar', 'Ashwani Kumar Sharma', 'Jitin Singla'], ['Pravindra Kumar', 'Akhil Upadhyay', 'Prabhjot Singh Chani'], ['Pravindra Kumar', 'Akhil Upadhyay', 'Bijan Choudhury'], ['Pravindra Kumar', 'Prabhat Kumar Mandal', 'Prabhjot Singh Chani'], ['Pravindra Kumar', 'Partha Roy', 'Prabhjot Singh Chani'], ['Pravindra Kumar', 'Jitin Singla', 'Sachin Suresh Tiwari'], ['Pravindra Kumar', 'Ashwani Kumar Sharma', 'Krishna Mohan Poluri'], ['Pravindra Kumar', 'Akhil Upadhyay', 'Gaurav Raheja'], ['Pravindra Kumar', 'Akhil Upadhyay', 'Ashwani Kumar Sharma']]","[0.5036, 0.5036, 0.5036, 0.5036, 0.4857, 0.4857, 0.4857, 0.4857, 0.4857, 0.4857]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Prince Tiwari,"[['Prince Tiwari', 'Krishna Mohan Poluri', 'Sachin Suresh Tiwari'], ['Prince Tiwari', 'Ashwani Kumar Sharma', 'Jitin Singla'], ['Prince Tiwari', 'Arindam Biswas', 'Jitin Singla'], ['Prince Tiwari', 'Jitin Singla', 'Sachin Suresh Tiwari'], ['Prince Tiwari', 'Ashwani Kumar Sharma', 'Uttam Kumar Roy'], ['Prince Tiwari', 'Ashwani Kumar Sharma', 'Krishna Mohan Poluri'], ['Prince Tiwari', 'Akhil Upadhyay', 'Gaurav Raheja'], ['Prince Tiwari', 'Akhil Upadhyay', 'Bijan Choudhury'], ['Prince Tiwari', 'Akhil Upadhyay', 'Ashwani Kumar Sharma'], ['Prince Tiwari', 'Prabhjot Singh Chani']]","[0.5214, 0.5214, 0.5214, 0.5036, 0.5036, 0.5036, 0.5036, 0.5036, 0.5036, 0.4429]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",R. P. Singh,"[['R. P. Singh', 'Harsh Chauhan'], ['R. P. Singh', 'Arindam Biswas'], ['R. P. Singh', 'Sachin Suresh Tiwari'], ['R. P. Singh', 'Prabhjot Singh Chani'], ['R. P. Singh', 'Ashwani Kumar Sharma']]","[0.4786, 0.4786, 0.4607, 0.4607, 0.4429]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Ramasare Prasad,"[['Ramasare Prasad', 'Bijan Choudhury', 'Prabhjot Singh Chani'], ['Ramasare Prasad', 'Ashwani Kumar Sharma', 'Jitin Singla'], ['Ramasare Prasad', 'Akhil Upadhyay', 'Prabhjot Singh Chani'], ['Ramasare Prasad', 'Akhil Upadhyay', 'Bijan Choudhury'], ['Ramasare Prasad', 'Prabhat Kumar Mandal', 'Prabhjot Singh Chani'], ['Ramasare Prasad', 'Partha Roy', 'Prabhjot Singh Chani'], ['Ramasare Prasad', 'Jitin Singla', 'Sachin Suresh Tiwari'], ['Ramasare Prasad', 'Ashwani Kumar Sharma', 'Krishna Mohan Poluri'], ['Ramasare Prasad', 'Akhil Upadhyay', 'Gaurav Raheja'], ['Ramasare Prasad', 'Akhil Upadhyay', 'Ashwani Kumar Sharma']]","[0.5036, 0.5036, 0.5036, 0.5036, 0.4857, 0.4857, 0.4857, 0.4857, 0.4857, 0.4857]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Ranjana Pathania,"[['Ranjana Pathania', 'Krishna Mohan Poluri', 'Sachin Suresh Tiwari'], ['Ranjana Pathania', 'Krishna Mohan Poluri', 'Prabhjot Singh Chani'], ['Ranjana Pathania', 'Akhil Upadhyay', 'Mahua Mukherjee'], ['Ranjana Pathania', 'Akhil Upadhyay', 'Harsh Chauhan'], ['Ranjana Pathania', 'Akhil Upadhyay', 'Arindam Biswas'], ['Ranjana Pathania', 'Prabhjot Singh Chani', 'Prince Tiwari'], ['Ranjana Pathania', 'Ashwani Kumar Sharma', 'V Devadas'], ['Ranjana Pathania', 'Ashwani Kumar Sharma', 'Uttam Kumar Roy'], ['Ranjana Pathania', 'Ashwani Kumar Sharma', 'Krishna Mohan Poluri'], ['Ranjana Pathania', 'Ashwani Kumar Sharma', 'Jitin Singla']]","[0.5036, 0.5036, 0.5036, 0.5036, 0.5036, 0.4857, 0.4857, 0.4857, 0.4857, 0.4857]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Sanjoy Ghosh,"[['Sanjoy Ghosh', 'Krishna Mohan Poluri', 'Prabhjot Singh Chani'], ['Sanjoy Ghosh', 'Akhil Upadhyay', 'Harsh Chauhan'], ['Sanjoy Ghosh', 'Akhil Upadhyay', 'Arindam Biswas'], ['Sanjoy Ghosh', 'Prabhjot Singh Chani', 'Prince Tiwari'], ['Sanjoy Ghosh', 'Krishna Mohan Poluri', 'Sachin Suresh Tiwari'], ['Sanjoy Ghosh', 'Ashwani Kumar Sharma', 'Prabhjot Singh Chani'], ['Sanjoy Ghosh', 'Ashwani Kumar Sharma', 'Krishna Mohan Poluri'], ['Sanjoy Ghosh', 'Ashwani Kumar Sharma', 'Jitin Singla'], ['Sanjoy Ghosh', 'Akhil Upadhyay', 'Avlokita Agrawal'], ['Sanjoy Ghosh', 'Akhil Upadhyay', 'Ashwani Kumar Sharma']]","[0.5214, 0.5214, 0.5214, 0.5036, 0.5036, 0.5036, 0.5036, 0.5036, 0.5036, 0.4857]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Saugata Hazra,"[['Saugata Hazra', 'Sachin Suresh Tiwari', 'Uttam Kumar Roy'], ['Saugata Hazra', 'Prabhjot Singh Chani', 'Prince Tiwari'], ['Saugata Hazra', 'Krishna Mohan Poluri', 'Sachin Suresh Tiwari'], ['Saugata Hazra', 'Krishna Mohan Poluri', 'Prabhjot Singh Chani'], ['Saugata Hazra', 'Akhil Upadhyay', 'Mahua Mukherjee'], ['Saugata Hazra', 'Akhil Upadhyay', 'Harsh Chauhan'], ['Saugata Hazra', 'Akhil Upadhyay', 'Arindam Biswas'], ['Saugata Hazra', 'Ashwani Kumar Sharma', 'V Devadas'], ['Saugata Hazra', 'Ashwani Kumar Sharma', 'Uttam Kumar Roy'], ['Saugata Hazra', 'Ashwani Kumar Sharma', 'Jitin Singla']]","[0.4857, 0.4857, 0.4857, 0.4857, 0.4857, 0.4857, 0.4857, 0.4679, 0.4679, 0.4679]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Shailly Tomar,"[['Shailly Tomar', 'Ashwani Kumar Sharma', 'Krishna Mohan Poluri'], ['Shailly Tomar', 'Ashwani Kumar Sharma', 'Jitin Singla'], ['Shailly Tomar', 'Akhil Upadhyay', 'Harsh Chauhan'], ['Shailly Tomar', 'Akhil Upadhyay', 'Arindam Biswas'], ['Shailly Tomar', 'Gaurav Raheja', 'Krishna Mohan Poluri'], ['Shailly Tomar', 'Bijan Choudhury', 'Krishna Mohan Poluri'], ['Shailly Tomar', 'Ashwani Kumar Sharma', 'Prabhjot Singh Chani'], ['Shailly Tomar', 'Gaurav Raheja', 'Uttam Kumar Roy'], ['Shailly Tomar', 'Akhil Upadhyay', 'Ashwani Kumar Sharma'], ['Shailly Tomar', 'Avlokita Agrawal']]","[0.5214, 0.5214, 0.5214, 0.5214, 0.5036, 0.5036, 0.5036, 0.4857, 0.4857, 0.4607]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Shri Ram Yadav,"[['Shri Ram Yadav', 'Krishna Mohan Poluri', 'Sachin Suresh Tiwari'], ['Shri Ram Yadav', 'Krishna Mohan Poluri', 'Prabhjot Singh Chani'], ['Shri Ram Yadav', 'Akhil Upadhyay', 'Mahua Mukherjee'], ['Shri Ram Yadav', 'Akhil Upadhyay', 'Harsh Chauhan'], ['Shri Ram Yadav', 'Akhil Upadhyay', 'Arindam Biswas'], ['Shri Ram Yadav', 'Prabhjot Singh Chani', 'Prince Tiwari'], ['Shri Ram Yadav', 'Ashwani Kumar Sharma', 'V Devadas'], ['Shri Ram Yadav', 'Ashwani Kumar Sharma', 'Uttam Kumar Roy'], ['Shri Ram Yadav', 'Ashwani Kumar Sharma', 'Krishna Mohan Poluri'], ['Shri Ram Yadav', 'Ashwani Kumar Sharma', 'Jitin Singla']]","[0.5036, 0.5036, 0.5036, 0.5036, 0.5036, 0.4857, 0.4857, 0.4857, 0.4857, 0.4857]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Soma Rohatgi,"[['Soma Rohatgi', 'Krishna Mohan Poluri', 'Prabhjot Singh Chani'], ['Soma Rohatgi', 'Akhil Upadhyay', 'Harsh Chauhan'], ['Soma Rohatgi', 'Akhil Upadhyay', 'Arindam Biswas'], ['Soma Rohatgi', 'Prabhjot Singh Chani', 'Prince Tiwari'], ['Soma Rohatgi', 'Krishna Mohan Poluri', 'Sachin Suresh Tiwari'], ['Soma Rohatgi', 'Ashwani Kumar Sharma', 'Prabhjot Singh Chani'], ['Soma Rohatgi', 'Ashwani Kumar Sharma', 'Krishna Mohan Poluri'], ['Soma Rohatgi', 'Ashwani Kumar Sharma', 'Jitin Singla'], ['Soma Rohatgi', 'Akhil Upadhyay', 'Avlokita Agrawal'], ['Soma Rohatgi', 'Akhil Upadhyay', 'Ashwani Kumar Sharma']]","[0.5214, 0.5214, 0.5214, 0.5036, 0.5036, 0.5036, 0.5036, 0.5036, 0.5036, 0.4857]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Sachin Suresh Tiwari,"[['Sachin Suresh Tiwari', 'R. P. Singh'], ['Sachin Suresh Tiwari', 'Poonam Choudhary'], ['Sachin Suresh Tiwari', 'P Gopinath'], ['Sachin Suresh Tiwari', 'Avlokita Agrawal'], ['Sachin Suresh Tiwari', 'Krishna Mohan Poluri']]","[0.4607, 0.4607, 0.4607, 0.4607, 0.4429]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Jitin Singla,"[['Jitin Singla', 'Gaurav Raheja', 'Shubhajit Sadhukhan'], ['Jitin Singla', 'Mahua Mukherjee'], ['Jitin Singla', 'Harsh Chauhan'], ['Jitin Singla', 'Arindam Biswas'], ['Jitin Singla', 'Ashwani Kumar Sharma']]","[0.5036, 0.4607, 0.4607, 0.4607, 0.425]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Rajesh Kumar,"[['Rajesh Kumar', 'P Gopinath'], ['Rajesh Kumar', 'Avlokita Agrawal'], ['Rajesh Kumar', 'V Devadas'], ['Rajesh Kumar', 'Uttam Kumar Roy'], ['Rajesh Kumar', 'Krishna Mohan Poluri']]","[0.4786, 0.4786, 0.4607, 0.4607, 0.4607]"
v0_014_dst___ukieri_call_for_research_proposals_2017__18,DST - UKIERI Call for Research Proposals 2017- 18,"['advance', 'application', 'authority', 'conference', 'india', 'purpose', 'reason']",Akhil Upadhyay,"[['Akhil Upadhyay', 'Gaurav Raheja', 'Krishna Mohan Poluri'], ['Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Partha Roy'], ['Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Gaurav Raheja'], ['Akhil Upadhyay', 'Mahua Mukherjee'], ['Akhil Upadhyay', 'Harsh Chauhan'], ['Akhil Upadhyay', 'Arindam Biswas']]","[0.5036, 0.4857, 0.4857, 0.4429, 0.4429, 0.4429]"
v0_015_request_for_proposals_india_italy_industrial_rd,Request for Proposals: India Italy Industrial R&D,"['application', 'department', 'development', 'financial support', 'india', 'industrial development', 'process', 'result', 'support']",Arindam Biswas,"[['Arindam Biswas', 'N K Navani'], ['Arindam Biswas', 'Ashwani Kumar Sharma'], ['Arindam Biswas', 'Jitin Singla'], ['Arindam Biswas', 'Deepak Sharma'], ['Arindam Biswas', 'Debabrata Sircar']]","[0.4667, 0.4667, 0.4528, 0.4528, 0.4528]"
v0_015_request_for_proposals_india_italy_industrial_rd,Request for Proposals: India Italy Industrial R&D,"['application', 'department', 'development', 'financial support', 'india', 'industrial development', 'process', 'result', 'support']",Avlokita Agrawal,"[['Avlokita Agrawal', 'Smriti Saraswat'], ['Avlokita Agrawal', 'Uttam Kumar Roy'], ['Avlokita Agrawal', 'Saptarshi Kolay'], ['Avlokita Agrawal', 'Ramasare Prasad'], ['Avlokita Agrawal', 'Sonal Atreya']]","[0.4944, 0.4806, 0.4806, 0.4806, 0.4667]"
v0_015_request_for_proposals_india_italy_industrial_rd,Request for Proposals: India Italy Industrial R&D,"['application', 'department', 'development', 'financial support', 'india', 'industrial development', 'process', 'result', 'support']",Gaurav Raheja,"[['Gaurav Raheja', 'Ashwani Kumar Sharma'], ['Gaurav Raheja', 'Jitin Singla'], ['Gaurav Raheja', 'Jaydev Dabas'], ['Gaurav Raheja', 'Deepak Sharma'], ['Gaurav Raheja', 'Debabrata Sircar']]","[0.4806, 0.4667, 0.4667, 0.4667, 0.4667]"
v0_015_request_for_proposals_india_italy_industrial_rd,Request for Proposals: India Italy Industrial R&D,"['application', 'department', 'development', 'financial support', 'india', 'industrial development', 'process', 'result', 'support']",Harshit Sosan Lakra,"[['Harshit Sosan Lakra', 'Debabrata Sircar', 'Gaurav Raheja'], ['Harshit Sosan Lakra', 'Bijan Choudhury', 'Saptarshi Kolay'], ['Harshit Sosan Lakra', 'Avlokita Agrawal', 'Sonal Atreya'], ['Harshit Sosan Lakra', 'Rajesh Kumar', 'Sonal Atreya'], ['Harshit Sosan Lakra', 'Prabhjot Singh Chani', 'Sonal Atreya'], ['Harshit Sosan Lakra', 'Bijan Choudhury', 'Sonal Atreya'], ['Harshit Sosan Lakra', 'Arindam Biswas', 'Jitin Singla'], ['Harshit Sosan Lakra', 'Arindam Biswas', 'Deepak Sharma'], ['Harshit Sosan Lakra', 'Arindam Biswas', 'Debabrata Sircar'], ['Harshit Sosan Lakra', 'Bijan Choudhury', 'Jaydev Dabas']]","[0.4917, 0.4917, 0.4917, 0.4778, 0.4778, 0.4778, 0.4778, 0.4778, 0.4778, 0.4639]"
v0_015_request_for_proposals_india_italy_industrial_rd,Request for Proposals: India Italy Industrial R&D,"['application', 'department', 'development', 'financial support', 'india', 'industrial development', 'process', 'result', 'support']",Mahua Mukherjee,"[['Mahua Mukherjee', 'P Gopinath', 'Sonal Atreya'], ['Mahua Mukherjee', 'Jitin Singla', 'V Devadas'], ['Mahua Mukherjee', 'Jaydev Dabas', 'Ranjana Pathania'], ['Mahua Mukherjee', 'Debabrata Sircar', 'V Devadas'], ['Mahua Mukherjee', 'Poonam Choudhary', 'Pravindra Kumar'], ['Mahua Mukherjee', 'Jaydev Dabas', 'Sanjoy Ghosh'], ['Mahua Mukherjee', 'Jaydev Dabas', 'Poonam Choudhary'], ['Mahua Mukherjee', 'Deepak Sharma', 'V Devadas'], ['Mahua Mukherjee', 'Gaurav Raheja']]","[0.5194, 0.5194, 0.5194, 0.5194, 0.5056, 0.5056, 0.5056, 0.5056, 0.4944]"
v0_015_request_for_proposals_india_italy_industrial_rd,Request for Proposals: India Italy Industrial R&D,"['application', 'department', 'development', 'financial support', 'india', 'industrial development', 'process', 'result', 'support']",Prabhjot Singh Chani,"[['Prabhjot Singh Chani', 'Smriti Saraswat'], ['Prabhjot Singh Chani', 'Uttam Kumar Roy'], ['Prabhjot Singh Chani', 'Saptarshi Kolay'], ['Prabhjot Singh Chani', 'Ramasare Prasad'], ['Prabhjot Singh Chani', 'Sonal Atreya']]","[0.4806, 0.4667, 0.4667, 0.4667, 0.4528]"
v0_015_request_for_proposals_india_italy_industrial_rd,Request for Proposals: India Italy Industrial R&D,"['application', 'department', 'development', 'financial support', 'india', 'industrial development', 'process', 'result', 'support']",E Rajasekar,"[['E Rajasekar', 'Deepak Sharma', 'Harsh Chauhan'], ['E Rajasekar', 'Bijan Choudhury', 'Jaydev Dabas'], ['E Rajasekar', 'Bijan Choudhury', 'Deepak Sharma'], ['E Rajasekar', 'Bijan Choudhury', 'Debabrata Sircar'], ['E Rajasekar', 'Debabrata Sircar', 'Mahua Mukherjee'], ['E Rajasekar', 'Debabrata Sircar', 'Harsh Chauhan'], ['E Rajasekar', 'Ashwani Kumar Sharma', 'Jaydev Dabas'], ['E Rajasekar', 'Ashwani Kumar Sharma', 'Deepak Sharma'], ['E Rajasekar', 'Ashwani Kumar Sharma', 'Debabrata Sircar'], ['E Rajasekar', 'Smriti Saraswat']]","[0.5056, 0.5056, 0.5056, 0.5056, 0.4917, 0.4917, 0.4917, 0.4917, 0.4917, 0.4389]"
v0_015_request_for_proposals_india_italy_industrial_rd,Request for Proposals: India Italy Industrial R&D,"['application', 'department', 'development', 'financial support', 'india', 'industrial development', 'process', 'result', 'support']",Ram Sateesh Pasupuleti,"[['Ram Sateesh Pasupuleti', 'Avlokita Agrawal', 'Pravindra Kumar'], ['Ram Sateesh Pasupuleti', 'Ashwani Kumar Sharma', 'V Devadas'], ['Ram Sateesh Pasupuleti', 'Arindam Biswas', 'Deepak Sharma'], ['Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Rajesh Kumar'], ['Ram Sateesh Pasupuleti', 'Jaydev Dabas', 'Rajesh Kumar'], ['Ram Sateesh Pasupuleti', 'Bijan Choudhury', 'Sonal Atreya'], ['Ram Sateesh Pasupuleti', 'Bijan Choudhury', 'Jaydev Dabas'], ['Ram Sateesh Pasupuleti', 'Arindam Biswas', 'Debabrata Sircar'], ['Ram Sateesh Pasupuleti', 'Jaydev Dabas', 'Prabhjot Singh Chani']]","[0.5056, 0.5056, 0.5056, 0.4917, 0.4917, 0.4917, 0.4917, 0.4917, 0.4778]"
v0_015_request_for_proposals_india_italy_industrial_rd,Request for Proposals: India Italy Industrial R&D,"['application', 'department', 'development', 'financial support', 'india', 'industrial development', 'process', 'result', 'support']",Saptarshi Kolay,"[['Saptarshi Kolay', 'Avlokita Agrawal'], ['Saptarshi Kolay', 'Arindam Biswas'], ['Saptarshi Kolay', 'Rajesh Kumar'], ['Saptarshi Kolay', 'Prabhjot Singh Chani'], ['Saptarshi Kolay', 'Bijan Choudhury']]","[0.4806, 0.4806, 0.4667, 0.4667, 0.4667]"
