,nsf_proposal_links_v1,skill,code,terms,preprocessed_terms
2379,https://www.nsf.gov/pubs/2003/nsf03519/nsf03519.html,nanotechnology,['H.5.4'],"['Hypertext/Hypermedia (I.7, J.7) (NEW)', ' Architectures (NEW)', ' Navigation (NEW)', ' Theory (NEW)', ' User issues (NEW)']","['hypertexthypermedia new', 'architecture new', 'navigation new', 'theory new', 'user issue new']"
2380,https://www.nsf.gov/pubs/2003/nsf03519/nsf03519.html,science engineering,['H.2.8'],"['Database Applications', ' Data mining (NEW)', ' Image databases (NEW)', ' Scientific databases (NEW)', ' Spatial databases and GIS (NEW)', ' Statistical databases (NEW)']","['database application', 'data mining new', 'image database new', 'scientific database new', 'spatial database gi new', 'statistical database new']"
2381,https://www.nsf.gov/pubs/2003/nsf03519/nsf03519.html,science foundation,['H.2.8'],"['Database Applications', ' Data mining (NEW)', ' Image databases (NEW)', ' Scientific databases (NEW)', ' Spatial databases and GIS (NEW)', ' Statistical databases (NEW)']","['database application', 'data mining new', 'image database new', 'scientific database new', 'spatial database gi new', 'statistical database new']"
2382,https://www.nsf.gov/pubs/2003/nsf03519/nsf03519.html,engineering community,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
2383,https://www.nsf.gov/pubs/2003/nsf03519/nsf03519.html,fabrication,['F.2.1'],"['Numerical Algorithms and Problems (G.1, G.4, I.1)', ' Computation of transforms (e.g., fast Fourier transform)', ' Computations in finite fields', ' Computations on matrices', ' Computations on polynomials', ' Number-theoretic computations (e.g., factoring, primality testing)']","['numerical algorithm problem', 'computation transforms eg fast fourier transform', 'computation finite field', 'computation matrix', 'computation polynomial', 'numbertheoretic computation eg factoring primality testing']"
2384,https://www.nsf.gov/pubs/2003/nsf03519/nsf03519.html,nsf funding,['H.5.4'],"['Hypertext/Hypermedia (I.7, J.7) (NEW)', ' Architectures (NEW)', ' Navigation (NEW)', ' Theory (NEW)', ' User issues (NEW)']","['hypertexthypermedia new', 'architecture new', 'navigation new', 'theory new', 'user issue new']"
2385,https://www.nsf.gov/pubs/2003/nsf03519/nsf03519.html,national science,['H.5.2'],"['User Interfaces (D.2.2, H.1.2, I.3.6)', ' Auditory (non-speech) feedback (NEW)', ' Benchmarking (NEW)', ' Ergonomics', ' Evaluation/methodology', ' Graphical user interfaces (GUI) (NEW)', ' Haptic I/O (NEW)', ' Input devices and strategies (e.g., mouse, touchscreen)', ' Interaction styles (e.g., commands, menus, forms, direct manipulation)', ' Natural language (NEW)', ' Prototyping (NEW)', ' Screen design (e.g., text, graphics, color)', ' Standardization (NEW)', ' Style guides (NEW)', ' Theory and methods', ' Training, help, and documentation', ' User-centered design (NEW)', ' User interface management systems (UIMS)', ' Voice I/O (NEW)', ' Windowing systems']","['user interface', 'auditory nonspeech feedback new', 'benchmarking new', 'ergonomics', 'evaluationmethodology', 'graphical user interface gui new', 'haptic io new', 'input device strategy eg mouse touchscreen', 'interaction style eg command menu form direct manipulation', 'natural language new', 'prototyping new', 'screen design eg text graphic color', 'standardization new', 'style guide new', 'theory method', 'training help documentation', 'usercentered design new', 'user interface management system uims', 'voice io new', 'windowing system']"
2386,https://www.nsf.gov/pubs/2003/nsf03519/nsf03519.html,engineering,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
2387,https://www.nsf.gov/pubs/2003/nsf03518/nsf03518.html,infrastructure related,['I.2.3'],"['Deduction and Theorem Proving (F.4.1)', ' Answer/reason extraction', ' Deduction (e.g., natural, rule-based)', ' Inference engines (NEW)', ' Logic programming', ' Mathematical induction', ' Metatheory**', ' Nonmonotonic reasoning and belief revision', ' Resolution', "" Uncertainty, ``fuzzy,'' and probabilistic reasoning""]","['deduction theorem proving', 'answerreason extraction', 'deduction eg natural rulebased', 'inference engine new', 'logic programming', 'mathematical induction', 'metatheory', 'nonmonotonic reasoning belief revision', 'resolution', 'uncertainty fuzzy probabilistic reasoning']"
2388,https://www.nsf.gov/pubs/2003/nsf03518/nsf03518.html,nsf funding,['H.5.4'],"['Hypertext/Hypermedia (I.7, J.7) (NEW)', ' Architectures (NEW)', ' Navigation (NEW)', ' Theory (NEW)', ' User issues (NEW)']","['hypertexthypermedia new', 'architecture new', 'navigation new', 'theory new', 'user issue new']"
2389,https://www.nsf.gov/pubs/2003/nsf03517/nsf03517.htm,system important,['K.6.4'],"['System Management', ' Centralization/decentralization', ' Management audit', ' Quality assurance']","['system management', 'centralizationdecentralization', 'management audit', 'quality assurance']"
2390,https://www.nsf.gov/pubs/2003/nsf03517/nsf03517.htm,nsf funding,['H.5.4'],"['Hypertext/Hypermedia (I.7, J.7) (NEW)', ' Architectures (NEW)', ' Navigation (NEW)', ' Theory (NEW)', ' User issues (NEW)']","['hypertexthypermedia new', 'architecture new', 'navigation new', 'theory new', 'user issue new']"
2391,https://www.nsf.gov/pubs/2003/nsf03517/nsf03517.htm,process development,['F.3.2'],"['Semantics of Programming Languages (D.3.1)', ' Algebraic approaches to semantics', ' Denotational semantics', ' Operational semantics', ' Partial evaluation (NEW)', ' Process models (NEW)', ' Program analysis (NEW)']","['semantics programming language', 'algebraic approach semantics', 'denotational semantics', 'operational semantics', 'partial evaluation new', 'process model new', 'program analysis new']"
2392,https://www.nsf.gov/pubs/2003/nsf03517/nsf03517.htm,development,['F.4.2'],"['Grammars and Other Rewriting Systems (D.3.1)', ' Decision problems', ' Grammar types (e.g., context-free, context-sensitive)', ' Parallel rewriting systems (e.g., developmental systems, L-systems)', ' Parsing', ' Thue systems']","['grammar rewriting system', 'decision problem', 'grammar type eg contextfree contextsensitive', 'parallel rewriting system eg developmental system lsystems', 'parsing', 'thue system']"
2393,https://www.nsf.gov/pubs/2003/nsf03517/nsf03517.htm,engineering,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
2394,https://www.nsf.gov/pubs/2003/nsf03514/nsf03514.htm,general,"['F.1.0', 'H.0', 'I.0', 'B.6.0', 'F.3.0', 'D.1.0', 'A.0', 'C.1.0', 'B.2.0', 'I.6.0', 'H.3.0', 'K.3.0', 'D.4.0', 'B.3.0', 'I.3.0', 'B.5.0', 'I.4.0', 'B.7.0', 'C.2.0', 'B.1.0', 'G.2.0', 'K.7.0', 'G.0', 'I.5.0', 'D.3.0', 'H.4.0', 'K.6.0', 'K.5.0', 'F.0', 'B.4.0', 'F.4.0', 'I.7.0', 'C.0', 'F.2.0', 'B.0', 'I.1.0', 'H.1.0', 'E.0', 'D.2.0', 'H.5.0', 'C.5.0', 'K.4.0', 'J.0', 'H.2.0', 'G.1.0', 'K.0', 'K.8.0', 'D.0', 'I.2.0']","['General', 'GENERAL', 'GENERAL', 'General', 'General', 'General', 'GENERAL', ' Biographies/autobiographies', ' Conference proceedings', ' General literary works (e.g., fiction, plays)', 'General', 'General', 'General', 'General', 'General', 'General', 'General', 'General', 'General', 'General', ' Image displays', ' Image processing software', 'General', 'General', ' Data communications', ' Open Systems Interconnection reference model (OSI)', ' Security and protection (e.g., firewalls) (REVISED)', 'General', 'General', 'General', 'GENERAL', 'General', 'General', ' Standards', 'General', 'General', ' Economics', 'General', 'GENERAL', 'General', 'General', 'General', 'GENERAL', ' Hardware/software interfaces', ' Instruction set design (e.g., RISC, CISC, VLIW) (REVISED)', ' Modeling of computer architecture (NEW)', ' System architectures', ' Systems specification methodology', 'General', 'GENERAL', 'General', 'General', 'GENERAL', 'General (K.5.1)', ' Protection mechanisms', ' Standards', 'General', 'General', 'General', 'GENERAL', 'General', ' Security, integrity, and protection**', 'General', ' Computer arithmetic', ' Conditioning (and ill-conditioning) (REVISED)', ' Error analysis', ' Interval arithmetic (NEW)', ' Multiple precision arithmetic (NEW)', ' Numerical algorithms', ' Parallel algorithms', ' Stability (and instability)', 'GENERAL', 'General', ' Games', 'GENERAL', 'General', ' Cognitive simulation', ' Philosophical foundations']","['general', 'general', 'general', 'general', 'general', 'general', 'general', 'biographiesautobiographies', 'conference proceeding', 'general literary work eg fiction play', 'general', 'general', 'general', 'general', 'general', 'general', 'general', 'general', 'general', 'general', 'image display', 'image processing software', 'general', 'general', 'data communication', 'open system interconnection reference model osi', 'security protection eg firewall revised', 'general', 'general', 'general', 'general', 'general', 'general', 'standard', 'general', 'general', 'economics', 'general', 'general', 'general', 'general', 'general', 'general', 'hardwaresoftware interface', 'instruction set design eg risc cisc vliw revised', 'modeling computer architecture new', 'system architecture', 'system specification methodology', 'general', 'general', 'general', 'general', 'general', 'general', 'protection mechanism', 'standard', 'general', 'general', 'general', 'general', 'general', 'security integrity protection', 'general', 'computer arithmetic', 'conditioning illconditioning revised', 'error analysis', 'interval arithmetic new', 'multiple precision arithmetic new', 'numerical algorithm', 'parallel algorithm', 'stability instability', 'general', 'general', 'game', 'general', 'general', 'cognitive simulation', 'philosophical foundation']"
2395,https://www.nsf.gov/pubs/2003/nsf03512/nsf03512.htm,area,['J.5'],"['ARTS AND HUMANITIES', ' Architecture (NEW)', ' Arts, fine and performing**', ' Fine arts (NEW)', ' Language translation', ' Linguistics', ' Literature', ' Music**', ' Performing arts (e.g., dance, music) (NEW)']","['art humanity', 'architecture new', 'art fine performing', 'fine art new', 'language translation', 'linguistics', 'literature', 'music', 'performing art eg dance music new']"
2396,https://www.nsf.gov/pubs/2003/nsf03512/nsf03512.htm,material,['G.1.3'],"['Numerical Linear Algebra', ' Conditioning', ' Determinants**', ' Eigenvalues and eigenvectors (direct and iterative methods) (REVISED)', ' Error analysis', ' Linear systems (direct and iterative methods)', ' Matrix inversion', ' Pseudoinverses**', ' Singular value decomposition (NEW)', ' Sparse, structured, and very large systems (direct and iterative methods) (REVISED)']","['numerical linear algebra', 'conditioning', 'determinant', 'eigenvalue eigenvectors direct iterative method revised', 'error analysis', 'linear system direct iterative method', 'matrix inversion', 'pseudoinverses', 'singular value decomposition new', 'sparse structured large system direct iterative method revised']"
2397,https://www.nsf.gov/pubs/2003/nsf03512/nsf03512.htm,sensor network,['I.4.8'],"['Scene Analysis', ' Color (NEW)', ' Depth cues', ' Motion (NEW)', ' Object recognition (NEW)', ' Photometry', ' Range data', ' Sensor fusion', ' Shading (NEW)', ' Shape (NEW)', ' Stereo', ' Surface fitting (NEW)', ' Time-varying imagery', ' Tracking (NEW)']","['scene analysis', 'color new', 'depth cue', 'motion new', 'object recognition new', 'photometry', 'range data', 'sensor fusion', 'shading new', 'shape new', 'stereo', 'surface fitting new', 'timevarying imagery', 'tracking new']"
2398,https://www.nsf.gov/pubs/2003/nsf03512/nsf03512.htm,area advanced,['J.5'],"['ARTS AND HUMANITIES', ' Architecture (NEW)', ' Arts, fine and performing**', ' Fine arts (NEW)', ' Language translation', ' Linguistics', ' Literature', ' Music**', ' Performing arts (e.g., dance, music) (NEW)']","['art humanity', 'architecture new', 'art fine performing', 'fine art new', 'language translation', 'linguistics', 'literature', 'music', 'performing art eg dance music new']"
2399,https://www.nsf.gov/pubs/2003/nsf03512/nsf03512.htm,high quality,['C.2.5'],"['Local and Wide-Area Networks (REVISED)', ' Access schemes', ' Buses']","['local widearea network revised', 'access scheme', 'bus']"
2400,https://www.nsf.gov/pubs/2003/nsf03512/nsf03512.htm,chemical,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
2401,https://www.nsf.gov/pubs/2003/nsf03512/nsf03512.htm,information science,['H'],[],[]
2402,https://www.nsf.gov/pubs/2003/nsf03512/nsf03512.htm,science foundation,['H.2.8'],"['Database Applications', ' Data mining (NEW)', ' Image databases (NEW)', ' Scientific databases (NEW)', ' Spatial databases and GIS (NEW)', ' Statistical databases (NEW)']","['database application', 'data mining new', 'image database new', 'scientific database new', 'spatial database gi new', 'statistical database new']"
2403,https://www.nsf.gov/pubs/2003/nsf03512/nsf03512.htm,nsf funding,['H.5.4'],"['Hypertext/Hypermedia (I.7, J.7) (NEW)', ' Architectures (NEW)', ' Navigation (NEW)', ' Theory (NEW)', ' User issues (NEW)']","['hypertexthypermedia new', 'architecture new', 'navigation new', 'theory new', 'user issue new']"
2404,https://www.nsf.gov/pubs/2003/nsf03512/nsf03512.htm,computer information,['K.1'],"['THE COMPUTER INDUSTRY', ' Markets', ' Standards', ' Statistics', ' Suppliers']","['computer industry', 'market', 'standard', 'statistic', 'supplier']"
2405,https://www.nsf.gov/pubs/2003/nsf03512/nsf03512.htm,development,['F.4.2'],"['Grammars and Other Rewriting Systems (D.3.1)', ' Decision problems', ' Grammar types (e.g., context-free, context-sensitive)', ' Parallel rewriting systems (e.g., developmental systems, L-systems)', ' Parsing', ' Thue systems']","['grammar rewriting system', 'decision problem', 'grammar type eg contextfree contextsensitive', 'parallel rewriting system eg developmental system lsystems', 'parsing', 'thue system']"
2406,https://www.nsf.gov/pubs/2003/nsf03512/nsf03512.htm,national science,['H.5.2'],"['User Interfaces (D.2.2, H.1.2, I.3.6)', ' Auditory (non-speech) feedback (NEW)', ' Benchmarking (NEW)', ' Ergonomics', ' Evaluation/methodology', ' Graphical user interfaces (GUI) (NEW)', ' Haptic I/O (NEW)', ' Input devices and strategies (e.g., mouse, touchscreen)', ' Interaction styles (e.g., commands, menus, forms, direct manipulation)', ' Natural language (NEW)', ' Prototyping (NEW)', ' Screen design (e.g., text, graphics, color)', ' Standardization (NEW)', ' Style guides (NEW)', ' Theory and methods', ' Training, help, and documentation', ' User-centered design (NEW)', ' User interface management systems (UIMS)', ' Voice I/O (NEW)', ' Windowing systems']","['user interface', 'auditory nonspeech feedback new', 'benchmarking new', 'ergonomics', 'evaluationmethodology', 'graphical user interface gui new', 'haptic io new', 'input device strategy eg mouse touchscreen', 'interaction style eg command menu form direct manipulation', 'natural language new', 'prototyping new', 'screen design eg text graphic color', 'standardization new', 'style guide new', 'theory method', 'training help documentation', 'usercentered design new', 'user interface management system uims', 'voice io new', 'windowing system']"
2407,https://www.nsf.gov/pubs/2003/nsf03512/nsf03512.htm,foundation nsf,['H.5.2'],"['User Interfaces (D.2.2, H.1.2, I.3.6)', ' Auditory (non-speech) feedback (NEW)', ' Benchmarking (NEW)', ' Ergonomics', ' Evaluation/methodology', ' Graphical user interfaces (GUI) (NEW)', ' Haptic I/O (NEW)', ' Input devices and strategies (e.g., mouse, touchscreen)', ' Interaction styles (e.g., commands, menus, forms, direct manipulation)', ' Natural language (NEW)', ' Prototyping (NEW)', ' Screen design (e.g., text, graphics, color)', ' Standardization (NEW)', ' Style guides (NEW)', ' Theory and methods', ' Training, help, and documentation', ' User-centered design (NEW)', ' User interface management systems (UIMS)', ' Voice I/O (NEW)', ' Windowing systems']","['user interface', 'auditory nonspeech feedback new', 'benchmarking new', 'ergonomics', 'evaluationmethodology', 'graphical user interface gui new', 'haptic io new', 'input device strategy eg mouse touchscreen', 'interaction style eg command menu form direct manipulation', 'natural language new', 'prototyping new', 'screen design eg text graphic color', 'standardization new', 'style guide new', 'theory method', 'training help documentation', 'usercentered design new', 'user interface management system uims', 'voice io new', 'windowing system']"
2408,https://www.nsf.gov/pubs/2003/nsf03512/nsf03512.htm,engineering,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
2409,https://www.nsf.gov/pubs/2003/nsf03511/nsf03511.htm,general,"['F.1.0', 'H.0', 'I.0', 'B.6.0', 'F.3.0', 'D.1.0', 'A.0', 'C.1.0', 'B.2.0', 'I.6.0', 'H.3.0', 'K.3.0', 'D.4.0', 'B.3.0', 'I.3.0', 'B.5.0', 'I.4.0', 'B.7.0', 'C.2.0', 'B.1.0', 'G.2.0', 'K.7.0', 'G.0', 'I.5.0', 'D.3.0', 'H.4.0', 'K.6.0', 'K.5.0', 'F.0', 'B.4.0', 'F.4.0', 'I.7.0', 'C.0', 'F.2.0', 'B.0', 'I.1.0', 'H.1.0', 'E.0', 'D.2.0', 'H.5.0', 'C.5.0', 'K.4.0', 'J.0', 'H.2.0', 'G.1.0', 'K.0', 'K.8.0', 'D.0', 'I.2.0']","['General', 'GENERAL', 'GENERAL', 'General', 'General', 'General', 'GENERAL', ' Biographies/autobiographies', ' Conference proceedings', ' General literary works (e.g., fiction, plays)', 'General', 'General', 'General', 'General', 'General', 'General', 'General', 'General', 'General', 'General', ' Image displays', ' Image processing software', 'General', 'General', ' Data communications', ' Open Systems Interconnection reference model (OSI)', ' Security and protection (e.g., firewalls) (REVISED)', 'General', 'General', 'General', 'GENERAL', 'General', 'General', ' Standards', 'General', 'General', ' Economics', 'General', 'GENERAL', 'General', 'General', 'General', 'GENERAL', ' Hardware/software interfaces', ' Instruction set design (e.g., RISC, CISC, VLIW) (REVISED)', ' Modeling of computer architecture (NEW)', ' System architectures', ' Systems specification methodology', 'General', 'GENERAL', 'General', 'General', 'GENERAL', 'General (K.5.1)', ' Protection mechanisms', ' Standards', 'General', 'General', 'General', 'GENERAL', 'General', ' Security, integrity, and protection**', 'General', ' Computer arithmetic', ' Conditioning (and ill-conditioning) (REVISED)', ' Error analysis', ' Interval arithmetic (NEW)', ' Multiple precision arithmetic (NEW)', ' Numerical algorithms', ' Parallel algorithms', ' Stability (and instability)', 'GENERAL', 'General', ' Games', 'GENERAL', 'General', ' Cognitive simulation', ' Philosophical foundations']","['general', 'general', 'general', 'general', 'general', 'general', 'general', 'biographiesautobiographies', 'conference proceeding', 'general literary work eg fiction play', 'general', 'general', 'general', 'general', 'general', 'general', 'general', 'general', 'general', 'general', 'image display', 'image processing software', 'general', 'general', 'data communication', 'open system interconnection reference model osi', 'security protection eg firewall revised', 'general', 'general', 'general', 'general', 'general', 'general', 'standard', 'general', 'general', 'economics', 'general', 'general', 'general', 'general', 'general', 'general', 'hardwaresoftware interface', 'instruction set design eg risc cisc vliw revised', 'modeling computer architecture new', 'system architecture', 'system specification methodology', 'general', 'general', 'general', 'general', 'general', 'general', 'protection mechanism', 'standard', 'general', 'general', 'general', 'general', 'general', 'security integrity protection', 'general', 'computer arithmetic', 'conditioning illconditioning revised', 'error analysis', 'interval arithmetic new', 'multiple precision arithmetic new', 'numerical algorithm', 'parallel algorithm', 'stability instability', 'general', 'general', 'game', 'general', 'general', 'cognitive simulation', 'philosophical foundation']"
2410,https://www.nsf.gov/pubs/2003/nsf03043/nsf03043.htm,science engineering,['H.2.8'],"['Database Applications', ' Data mining (NEW)', ' Image databases (NEW)', ' Scientific databases (NEW)', ' Spatial databases and GIS (NEW)', ' Statistical databases (NEW)']","['database application', 'data mining new', 'image database new', 'scientific database new', 'spatial database gi new', 'statistical database new']"
2411,https://www.nsf.gov/pubs/2003/nsf03043/nsf03043.htm,national science,['H.5.2'],"['User Interfaces (D.2.2, H.1.2, I.3.6)', ' Auditory (non-speech) feedback (NEW)', ' Benchmarking (NEW)', ' Ergonomics', ' Evaluation/methodology', ' Graphical user interfaces (GUI) (NEW)', ' Haptic I/O (NEW)', ' Input devices and strategies (e.g., mouse, touchscreen)', ' Interaction styles (e.g., commands, menus, forms, direct manipulation)', ' Natural language (NEW)', ' Prototyping (NEW)', ' Screen design (e.g., text, graphics, color)', ' Standardization (NEW)', ' Style guides (NEW)', ' Theory and methods', ' Training, help, and documentation', ' User-centered design (NEW)', ' User interface management systems (UIMS)', ' Voice I/O (NEW)', ' Windowing systems']","['user interface', 'auditory nonspeech feedback new', 'benchmarking new', 'ergonomics', 'evaluationmethodology', 'graphical user interface gui new', 'haptic io new', 'input device strategy eg mouse touchscreen', 'interaction style eg command menu form direct manipulation', 'natural language new', 'prototyping new', 'screen design eg text graphic color', 'standardization new', 'style guide new', 'theory method', 'training help documentation', 'usercentered design new', 'user interface management system uims', 'voice io new', 'windowing system']"
2412,https://www.nsf.gov/pubs/2003/nsf03043/nsf03043.htm,science foundation,['H.2.8'],"['Database Applications', ' Data mining (NEW)', ' Image databases (NEW)', ' Scientific databases (NEW)', ' Spatial databases and GIS (NEW)', ' Statistical databases (NEW)']","['database application', 'data mining new', 'image database new', 'scientific database new', 'spatial database gi new', 'statistical database new']"
2413,https://www.nsf.gov/pubs/2003/nsf03043/nsf03043.htm,engineering,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
2414,https://www.nsf.gov/pubs/2003/nsf03043/nsf03043.htm,foundation nsf,['H.5.2'],"['User Interfaces (D.2.2, H.1.2, I.3.6)', ' Auditory (non-speech) feedback (NEW)', ' Benchmarking (NEW)', ' Ergonomics', ' Evaluation/methodology', ' Graphical user interfaces (GUI) (NEW)', ' Haptic I/O (NEW)', ' Input devices and strategies (e.g., mouse, touchscreen)', ' Interaction styles (e.g., commands, menus, forms, direct manipulation)', ' Natural language (NEW)', ' Prototyping (NEW)', ' Screen design (e.g., text, graphics, color)', ' Standardization (NEW)', ' Style guides (NEW)', ' Theory and methods', ' Training, help, and documentation', ' User-centered design (NEW)', ' User interface management systems (UIMS)', ' Voice I/O (NEW)', ' Windowing systems']","['user interface', 'auditory nonspeech feedback new', 'benchmarking new', 'ergonomics', 'evaluationmethodology', 'graphical user interface gui new', 'haptic io new', 'input device strategy eg mouse touchscreen', 'interaction style eg command menu form direct manipulation', 'natural language new', 'prototyping new', 'screen design eg text graphic color', 'standardization new', 'style guide new', 'theory method', 'training help documentation', 'usercentered design new', 'user interface management system uims', 'voice io new', 'windowing system']"
2415,https://www.nsf.gov/pubs/2002/nsf02189/nsf02189.htm,general,"['F.1.0', 'H.0', 'I.0', 'B.6.0', 'F.3.0', 'D.1.0', 'A.0', 'C.1.0', 'B.2.0', 'I.6.0', 'H.3.0', 'K.3.0', 'D.4.0', 'B.3.0', 'I.3.0', 'B.5.0', 'I.4.0', 'B.7.0', 'C.2.0', 'B.1.0', 'G.2.0', 'K.7.0', 'G.0', 'I.5.0', 'D.3.0', 'H.4.0', 'K.6.0', 'K.5.0', 'F.0', 'B.4.0', 'F.4.0', 'I.7.0', 'C.0', 'F.2.0', 'B.0', 'I.1.0', 'H.1.0', 'E.0', 'D.2.0', 'H.5.0', 'C.5.0', 'K.4.0', 'J.0', 'H.2.0', 'G.1.0', 'K.0', 'K.8.0', 'D.0', 'I.2.0']","['General', 'GENERAL', 'GENERAL', 'General', 'General', 'General', 'GENERAL', ' Biographies/autobiographies', ' Conference proceedings', ' General literary works (e.g., fiction, plays)', 'General', 'General', 'General', 'General', 'General', 'General', 'General', 'General', 'General', 'General', ' Image displays', ' Image processing software', 'General', 'General', ' Data communications', ' Open Systems Interconnection reference model (OSI)', ' Security and protection (e.g., firewalls) (REVISED)', 'General', 'General', 'General', 'GENERAL', 'General', 'General', ' Standards', 'General', 'General', ' Economics', 'General', 'GENERAL', 'General', 'General', 'General', 'GENERAL', ' Hardware/software interfaces', ' Instruction set design (e.g., RISC, CISC, VLIW) (REVISED)', ' Modeling of computer architecture (NEW)', ' System architectures', ' Systems specification methodology', 'General', 'GENERAL', 'General', 'General', 'GENERAL', 'General (K.5.1)', ' Protection mechanisms', ' Standards', 'General', 'General', 'General', 'GENERAL', 'General', ' Security, integrity, and protection**', 'General', ' Computer arithmetic', ' Conditioning (and ill-conditioning) (REVISED)', ' Error analysis', ' Interval arithmetic (NEW)', ' Multiple precision arithmetic (NEW)', ' Numerical algorithms', ' Parallel algorithms', ' Stability (and instability)', 'GENERAL', 'General', ' Games', 'GENERAL', 'General', ' Cognitive simulation', ' Philosophical foundations']","['general', 'general', 'general', 'general', 'general', 'general', 'general', 'biographiesautobiographies', 'conference proceeding', 'general literary work eg fiction play', 'general', 'general', 'general', 'general', 'general', 'general', 'general', 'general', 'general', 'general', 'image display', 'image processing software', 'general', 'general', 'data communication', 'open system interconnection reference model osi', 'security protection eg firewall revised', 'general', 'general', 'general', 'general', 'general', 'general', 'standard', 'general', 'general', 'economics', 'general', 'general', 'general', 'general', 'general', 'general', 'hardwaresoftware interface', 'instruction set design eg risc cisc vliw revised', 'modeling computer architecture new', 'system architecture', 'system specification methodology', 'general', 'general', 'general', 'general', 'general', 'general', 'protection mechanism', 'standard', 'general', 'general', 'general', 'general', 'general', 'security integrity protection', 'general', 'computer arithmetic', 'conditioning illconditioning revised', 'error analysis', 'interval arithmetic new', 'multiple precision arithmetic new', 'numerical algorithm', 'parallel algorithm', 'stability instability', 'general', 'general', 'game', 'general', 'general', 'cognitive simulation', 'philosophical foundation']"
