nsf_proposal_links_v1,researcher_name,goodness
https://www.nsf.gov/pubs/2013/nsf13531/nsf13531.htm,"Xu, Songhua",0.4
https://www.nsf.gov/pubs/2013/nsf13531/nsf13531.htm,"Xue, Xingjian (Chris) ",0.4
https://www.nsf.gov/pubs/2013/nsf13531/nsf13531.htm,"Yoon, Yeomin",0.4
https://www.nsf.gov/pubs/2013/nsf13531/nsf13531.htm,"Yu, Lingyu ",0.4
https://www.nsf.gov/pubs/2013/nsf13531/nsf13531.htm,"Yuan, Lang",0.4
https://www.nsf.gov/pubs/2013/nsf13531/nsf13531.htm,"Zand, Ramtin",0.4
https://www.nsf.gov/pubs/2013/nsf13531/nsf13531.htm,"Zhang, Bin",0.4
https://www.nsf.gov/pubs/2013/nsf13531/nsf13531.htm,"Zhang, Qi",0.4
https://www.nsf.gov/pubs/2013/nsf13531/nsf13531.htm,"Zhou, Caizhi",0.4
https://www.nsf.gov/pubs/2013/nsf13531/nsf13531.htm,"Ziehl, Paul",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Agostinelli, Forest",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Ahmad, Iftikhar",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Alexeev, Oleg S.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Ali, Mohammod",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Ammal, Salai C.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Bakos, Jason D. ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Banerjee, Sourav ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Bayat, Mahmoud",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Bayoumi, Abdel-Moez E. ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Benigni, Andrea",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Berge, Nicole D.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Besmann, Theodore  M.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Bischoff, Jeff ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Blanchette, James  Otto",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Boltin, Nicholas D.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Booth, Kristen",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Brookshire, Robert G., Ph.D.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Broughton, Earnie",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Buell, Duncan A.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Caicedo, Juan",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Carrilho, Leo ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Carver, Wayne",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Chandrashekhar, MVS",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Chao, Yuh J. ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Chaudhry, Hanif",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Chen, Fanglin (Frank)",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Chen, Yinchao",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Chen, Yuche",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Cheng, Xu",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Cole, Casey",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Coman, Paul",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Crichigno, Jorge",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Cui, Taixing",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"De Backer, Wout",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Deng, Xiaomin ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Devereux, Emily",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Dillon, Anthony L",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Dougal, Roger A.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Downey, Austin",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Dryer, Frederick  L. ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Eastman, Caroline M. ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Eberth, John F.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Ebner, Armin D.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Eslambolchi Moghadam, Sara",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Fan, Daping",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Farkas, Csilla ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Farouk, Tanvir   I.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Fenner, Stephen A. ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Fiedler, Kirk",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Flora, Joseph",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Gadala-Maria, Francis",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Gassman, Sarah",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Gatzke, Edward P.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Gerdes, Jr., John H.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Gholizadeh, Sona",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Gibbons, Joseph H.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Ginn, Herbert L.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Giurgiutiu (Jurjutzu), Victor",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Glenn Jr., Odell",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Goharian, Erfan",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Gower, R. Michael",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Gray, Joshua",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Gross, Andrew J.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Gumina, Sharon",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Gürdal, Zafer ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Haj-Hariri, Hossein ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Harik, Ramy",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Henrich, Silke",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Heyden, Andreas",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Hikmet, Neset",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Hoque, Shamia",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Hu, Jianjun",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Hu, Ming",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Huang, Chin-Tser",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Huang, Kevin ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Huang, Xinyu ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Huhns, Michael N.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Humphries, Wilfred Kenneth",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Huray, Paul G.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Huynh, Nathan",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Imran, Jasim",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Jabbari, Esmaiel",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Jabbarzadeh, Ehsan",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Jalilvand, Golareh",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Jamshidi, Pooyan ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Kanapala, Neema ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Karakalos, Stavros G.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Karakchi, Rasha",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Khan, Asif",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Khan, Jamil   A.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Kidane, Addis ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Knight, Travis W.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Koppel, Tarmo",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Lauterbach, Jochen",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Lee, Dongkyu",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Lessner , Susan M.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Lewis, Jeremy ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Li, Chen ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Liu, Chang",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Loiselle, Val",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Luo, Lannan ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Lyons, Jed ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Mandal, Krishna",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Matolak, David",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Matta, Fabio",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Matthews, Catherine",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Matthews, Manton M",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Matthews, Michael A.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"McAnally, A. Steve",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"McCants, Dale ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"McNeill, Stephen ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Meekins, Benjamin H.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Mobli, Mostafa",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Monnier, John R.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Morehouse, Jeff ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Moss, Melissa Ann",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Mullen, Robert L",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Mustain, William E",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Nelakuditi, Srihari",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Nezhad, Cyrus Riahi",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"O'Kane, Jason",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"O'Reilly, James",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Ortiz-Hernandez, Ivelisse",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Pain, Christopher C.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Patel, Chandrashekhar",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Paul, Titan C.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Peters, Wally ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Plante, Portia",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Popov, Branko N.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Potts, Jay",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Qian, Yu",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Ranson, Bill ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Regalbuto, John R.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Regan, Elizabeth A.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Reifsnider, Kenneth ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Rekleitis, Ioannis",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Reynolds, Tony ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Rhodes, Curtis ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Ritter, James A.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Rizos, Dimitris",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Roberts, Elwyn",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Roberts, Kenneth L",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Rocheleau, David ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Rose, John R. ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Sabalowsky, Andrew",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Sadati, Monirosadat (Sanaz)",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Sahin, Alphan ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Santi, Enrico",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Sasanakul, Inthuorn",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Schooley, Benjamin",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Shazly, Tarek ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Shepherd, Jeremiah",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Sheth, Amit",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Shimpalee, Sirivatch",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Simin, Grigory",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Smoak, Wilson",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Sockalingam, Subramani ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Spinale, Frank G.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Srivastava, Biplav",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Stanford, Thomas G.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Stiffler, Nick",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Sudarshan, Tangali S.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Summers, Bill ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Sur, Sanjib ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Sutton, Michael",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Taheri-Qazvini, Nader ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Tan, Wenbin",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Tang, Chuanbing",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Tang, Jijun",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Thatcher, Matt E. ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Tong, Yan",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Tooren, Michel  van",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Uline, Mark J.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Valafar, Homayoun",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Valtorta, Marco",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Van Brunt, Vincent",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Vargas, Juan",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Vidal, Jose M. ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Viparelli, Enrica",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Vitzilaios, Nikolaos (Nikos)",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Vogt, Thomas",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Wang, Guiren",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Wang, Guoan",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Wang, Song",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Wang, Xiaofeng",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Wang, Yi",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Wei, Xiaojun",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Wells, James R.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"White, Ralph E.",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Williams, Christopher",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Won, Sang Hee",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Wu, Dezhi",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Xu, Songhua",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Xue, Xingjian (Chris) ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Yoon, Yeomin",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Yu, Lingyu ",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Yuan, Lang",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Zand, Ramtin",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Zhang, Bin",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Zhang, Qi",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Zhou, Caizhi",0.4
https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"Ziehl, Paul",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Agostinelli, Forest",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Ahmad, Iftikhar",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Alexeev, Oleg S.",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Ali, Mohammod",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Ammal, Salai C.",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Bakos, Jason D. ",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Banerjee, Sourav ",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Bayat, Mahmoud",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Bayoumi, Abdel-Moez E. ",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Benigni, Andrea",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Berge, Nicole D.",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Besmann, Theodore  M.",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Bischoff, Jeff ",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Blanchette, James  Otto",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Boltin, Nicholas D.",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Booth, Kristen",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Brookshire, Robert G., Ph.D.",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Broughton, Earnie",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Buell, Duncan A.",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Caicedo, Juan",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Carrilho, Leo ",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Carver, Wayne",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Chandrashekhar, MVS",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Chao, Yuh J. ",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Chaudhry, Hanif",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Chen, Fanglin (Frank)",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Chen, Yinchao",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Chen, Yuche",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Cheng, Xu",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Cole, Casey",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Coman, Paul",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Crichigno, Jorge",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Cui, Taixing",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"De Backer, Wout",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Deng, Xiaomin ",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Devereux, Emily",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Dillon, Anthony L",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Dougal, Roger A.",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Downey, Austin",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Dryer, Frederick  L. ",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Eastman, Caroline M. ",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Eberth, John F.",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Ebner, Armin D.",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Eslambolchi Moghadam, Sara",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Fan, Daping",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Farkas, Csilla ",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Farouk, Tanvir   I.",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Fenner, Stephen A. ",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Fiedler, Kirk",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Flora, Joseph",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Gadala-Maria, Francis",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Gassman, Sarah",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Gatzke, Edward P.",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Gerdes, Jr., John H.",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Gholizadeh, Sona",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Gibbons, Joseph H.",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Ginn, Herbert L.",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Giurgiutiu (Jurjutzu), Victor",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Glenn Jr., Odell",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Goharian, Erfan",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Gower, R. Michael",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Gray, Joshua",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Gross, Andrew J.",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Gumina, Sharon",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Gürdal, Zafer ",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Haj-Hariri, Hossein ",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Harik, Ramy",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Henrich, Silke",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Heyden, Andreas",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Hikmet, Neset",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Hoque, Shamia",0.4
https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"Hu, Jianjun",0.4
