nsf_proposal_links_v0,researcher_name,team
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Arindam Biswas,"['Arindam Biswas', 'Jitin Singla']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Arindam Biswas,"['Arindam Biswas', 'Debabrata Sircar']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Avlokita Agrawal,"['Avlokita Agrawal', 'Uttam Kumar Roy']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Avlokita Agrawal,"['Avlokita Agrawal', 'Mahua Mukherjee']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Avlokita Agrawal,"['Avlokita Agrawal', 'Jaydev Dabas', 'P Gopinath']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Avlokita Agrawal,"['Avlokita Agrawal', 'Jaydev Dabas', 'Jitin Singla']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Avlokita Agrawal,"['Avlokita Agrawal', 'Debabrata Sircar', 'Jaydev Dabas']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Avlokita Agrawal,"['Avlokita Agrawal', 'Ashwani Kumar Sharma', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Avlokita Agrawal,"['Avlokita Agrawal', 'Arindam Biswas', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Avlokita Agrawal,"['Avlokita Agrawal', 'Akhil Upadhyay', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Avlokita Agrawal,"['Avlokita Agrawal', 'Bijan Choudhury', 'Jaydev Dabas']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Avlokita Agrawal,"['Avlokita Agrawal', 'Poonam Choudhary']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Gaurav Raheja,"['Gaurav Raheja', 'Akhil Upadhyay', 'Debabrata Sircar']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Gaurav Raheja,"['Gaurav Raheja', 'Uttam Kumar Roy']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Gaurav Raheja,"['Gaurav Raheja', 'Mahua Mukherjee']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Gaurav Raheja,"['Gaurav Raheja', 'Bijan Choudhury', 'Saptarshi Kolay']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Gaurav Raheja,"['Gaurav Raheja', 'Avlokita Agrawal', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Gaurav Raheja,"['Gaurav Raheja', 'Arindam Biswas', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Gaurav Raheja,"['Gaurav Raheja', 'Akhil Upadhyay', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Gaurav Raheja,"['Gaurav Raheja', 'Prabhjot Singh Chani']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Akhil Upadhyay', 'Debabrata Sircar']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Uttam Kumar Roy']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Mahua Mukherjee']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Jaydev Dabas', 'Prabhjot Singh Chani']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Bijan Choudhury', 'Saptarshi Kolay']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Arindam Biswas', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Akhil Upadhyay', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Mahua Mukherjee,['Mahua Mukherjee']
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Prince Tiwari']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Partha Roy']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Krishna Mohan Poluri']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Gaurav Raheja']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Ashwani Kumar Sharma']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,E Rajasekar,"['E Rajasekar', 'Poonam Choudhary']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,E Rajasekar,"['E Rajasekar', 'P Gopinath']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,E Rajasekar,"['E Rajasekar', 'Jitin Singla']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,E Rajasekar,"['E Rajasekar', 'Debabrata Sircar']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,E Rajasekar,"['E Rajasekar', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Avlokita Agrawal', 'Jaydev Dabas']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'E Rajasekar']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Saptarshi Kolay']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Arindam Biswas']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Akhil Upadhyay']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Saptarshi Kolay,"['Saptarshi Kolay', 'Ramasare Prasad']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Saptarshi Kolay,"['Saptarshi Kolay', 'Ram Sateesh Pasupuleti']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Saptarshi Kolay,"['Saptarshi Kolay', 'P Gopinath']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Saptarshi Kolay,"['Saptarshi Kolay', 'Jitin Singla']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Saptarshi Kolay,"['Saptarshi Kolay', 'Debabrata Sircar']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Akhil Upadhyay', 'Debabrata Sircar']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Uttam Kumar Roy']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Mahua Mukherjee']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Jaydev Dabas', 'Prabhjot Singh Chani']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Bijan Choudhury', 'Saptarshi Kolay']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Arindam Biswas', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Akhil Upadhyay', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Smriti Saraswat,"['Smriti Saraswat', 'Uttam Kumar Roy']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Smriti Saraswat,"['Smriti Saraswat', 'Mahua Mukherjee']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Smriti Saraswat,"['Smriti Saraswat', 'Jaydev Dabas', 'P Gopinath']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Smriti Saraswat,"['Smriti Saraswat', 'Jaydev Dabas', 'Jitin Singla']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Smriti Saraswat,"['Smriti Saraswat', 'Debabrata Sircar', 'Jaydev Dabas']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Smriti Saraswat,"['Smriti Saraswat', 'Ashwani Kumar Sharma', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Smriti Saraswat,"['Smriti Saraswat', 'Arindam Biswas', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Smriti Saraswat,"['Smriti Saraswat', 'Akhil Upadhyay', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Smriti Saraswat,"['Smriti Saraswat', 'Bijan Choudhury', 'Jaydev Dabas']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Smriti Saraswat,"['Smriti Saraswat', 'Poonam Choudhary']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Sonal Atreya,"['Sonal Atreya', 'Akhil Upadhyay', 'Debabrata Sircar']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Sonal Atreya,"['Sonal Atreya', 'Uttam Kumar Roy']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Sonal Atreya,"['Sonal Atreya', 'Mahua Mukherjee']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Sonal Atreya,"['Sonal Atreya', 'Jaydev Dabas', 'Prabhjot Singh Chani']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Sonal Atreya,"['Sonal Atreya', 'Bijan Choudhury', 'Saptarshi Kolay']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Sonal Atreya,"['Sonal Atreya', 'Arindam Biswas', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Sonal Atreya,"['Sonal Atreya', 'Akhil Upadhyay', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Tina Pujara,"['Tina Pujara', 'Akhil Upadhyay', 'Debabrata Sircar']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Tina Pujara,"['Tina Pujara', 'Uttam Kumar Roy']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Tina Pujara,"['Tina Pujara', 'Mahua Mukherjee']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Tina Pujara,"['Tina Pujara', 'Jaydev Dabas', 'Prabhjot Singh Chani']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Tina Pujara,"['Tina Pujara', 'Bijan Choudhury', 'Saptarshi Kolay']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Tina Pujara,"['Tina Pujara', 'Arindam Biswas', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Tina Pujara,"['Tina Pujara', 'Akhil Upadhyay', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Uttam Kumar Roy,['Uttam Kumar Roy']
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,V Devadas,"['V Devadas', 'Akhil Upadhyay', 'Debabrata Sircar']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,V Devadas,"['V Devadas', 'Uttam Kumar Roy']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,V Devadas,"['V Devadas', 'Mahua Mukherjee']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,V Devadas,"['V Devadas', 'Harshit Sosan Lakra', 'Prabhjot Singh Chani']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,V Devadas,"['V Devadas', 'Deepak Sharma', 'Prabhjot Singh Chani']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,V Devadas,"['V Devadas', 'Bijan Choudhury', 'Smriti Saraswat']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,V Devadas,"['V Devadas', 'Avlokita Agrawal', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Jaydev Dabas,"['Jaydev Dabas', 'Akhil Upadhyay', 'Debabrata Sircar']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Jaydev Dabas,"['Jaydev Dabas', 'Uttam Kumar Roy']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Jaydev Dabas,"['Jaydev Dabas', 'Mahua Mukherjee']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Jaydev Dabas,"['Jaydev Dabas', 'Harshit Sosan Lakra', 'Prabhjot Singh Chani']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Jaydev Dabas,"['Jaydev Dabas', 'Deepak Sharma', 'Prabhjot Singh Chani']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Jaydev Dabas,"['Jaydev Dabas', 'Bijan Choudhury', 'Smriti Saraswat']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Jaydev Dabas,"['Jaydev Dabas', 'Avlokita Agrawal', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Millie Pant,"['Millie Pant', 'Akhil Upadhyay', 'Debabrata Sircar']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Millie Pant,"['Millie Pant', 'Uttam Kumar Roy']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Millie Pant,"['Millie Pant', 'Mahua Mukherjee']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Millie Pant,"['Millie Pant', 'Jaydev Dabas', 'Prabhjot Singh Chani']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Millie Pant,"['Millie Pant', 'Bijan Choudhury', 'Saptarshi Kolay']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Millie Pant,"['Millie Pant', 'Arindam Biswas', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Millie Pant,"['Millie Pant', 'Akhil Upadhyay', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Rajan Arora,"['Rajan Arora', 'Ashwani Kumar Sharma', 'Prabhjot Singh Chani']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Rajan Arora,"['Rajan Arora', 'Arindam Biswas', 'Jitin Singla']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Rajan Arora,"['Rajan Arora', 'Arindam Biswas', 'Debabrata Sircar']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Rajan Arora,"['Rajan Arora', 'Akhil Upadhyay', 'P Gopinath']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Rajan Arora,"['Rajan Arora', 'Akhil Upadhyay', 'Jitin Singla']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Rajan Arora,"['Rajan Arora', 'Akhil Upadhyay', 'Debabrata Sircar']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Rajan Arora,"['Rajan Arora', 'Uttam Kumar Roy']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Rajan Arora,"['Rajan Arora', 'Mahua Mukherjee']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Akhil Upadhyay', 'Debabrata Sircar']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Uttam Kumar Roy']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Mahua Mukherjee']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Bijan Choudhury', 'Saptarshi Kolay']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Avlokita Agrawal', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Arindam Biswas', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Akhil Upadhyay', 'Bijan Choudhury']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Prabhjot Singh Chani']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Bijan Choudhury,"['Bijan Choudhury', 'Mahua Mukherjee']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Bijan Choudhury,"['Bijan Choudhury', 'Jaydev Dabas', 'Smriti Saraswat']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Bijan Choudhury,"['Bijan Choudhury', 'Deepak Sharma', 'Saptarshi Kolay']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Bijan Choudhury,"['Bijan Choudhury', 'Avlokita Agrawal', 'Jaydev Dabas']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Bijan Choudhury,"['Bijan Choudhury', 'Arindam Biswas', 'Harshit Sosan Lakra']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Bijan Choudhury,"['Bijan Choudhury', 'Arindam Biswas', 'Deepak Sharma']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Bijan Choudhury,"['Bijan Choudhury', 'Akhil Upadhyay', 'Harshit Sosan Lakra']"
v0_032_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Bijan Choudhury,"['Bijan Choudhury', 'Akhil Upadhyay', 'Deepak Sharma']"
