nsf_proposal_links_v0,researcher_name,team
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Ramasare Prasad,"['Ramasare Prasad', 'Maya S.Nair', 'Sonal Atreya', 'Saptarshi Kolay']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Ramasare Prasad,"['Ramasare Prasad', 'Uttam Kumar Roy', 'Soma Rohatgi']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Ramasare Prasad,"['Ramasare Prasad', 'Srinivas Kiran Ambatipudi', 'Saptarshi Kolay', 'Tina Pujara']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Ramasare Prasad,"['Ramasare Prasad', 'Sonal Atreya', 'Shubhajit Sadhukhan']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Ramasare Prasad,"['Ramasare Prasad', 'Shri Ram Yadav', 'Shubhajit Sadhukhan']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Ramasare Prasad,"['Ramasare Prasad', 'Saugata Hazra', 'Srinivas Kiran Ambatipudi']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Ranjana Pathania,"['Ranjana Pathania', 'Soma Rohatgi', 'Gaurav Raheja', 'Shri Ram Yadav', 'Shailly Tomar']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Ranjana Pathania,"['Ranjana Pathania', 'Rajesh Kumar', 'Shri Ram Yadav', 'Gaurav Raheja', 'Arindam Biswas']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Ranjana Pathania,"['Ranjana Pathania', 'N K Navani', 'Sonal Atreya']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Ranjana Pathania,"['Ranjana Pathania', 'Saptarshi Kolay', 'Tina Pujara', 'Saugata Hazra']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Ranjana Pathania,"['Ranjana Pathania', 'Saugata Hazra', 'Arindam Biswas']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Ranjana Pathania,"['Ranjana Pathania', 'Uttam Kumar Roy']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Ranjana Pathania,"['Ranjana Pathania', 'Sonal Atreya']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Ranjana Pathania,"['Ranjana Pathania', 'Gaurav Raheja']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Ranjana Pathania,"['Ranjana Pathania', 'Arindam Biswas']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Ranjana Pathania,"['Ranjana Pathania', 'Saugata Hazra']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Sonal Atreya', 'Shubhajit Sadhukhan', 'Maya S.Nair', 'V Devadas']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Saugata Hazra', 'Shubhajit Sadhukhan', 'Rajesh Kumar', 'Maya S.Nair']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Tina Pujara', 'V Devadas', 'Soma Rohatgi']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Shri Ram Yadav', 'Tina Pujara', 'Sonal Atreya', 'Shubhajit Sadhukhan']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Uttam Kumar Roy', 'Smriti Saraswat']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Tina Pujara', 'Arindam Biswas']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Rajesh Kumar']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Srinivas Kiran Ambatipudi']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Shubhajit Sadhukhan']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Sachin Suresh Tiwari']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Saugata Hazra,"['Saugata Hazra', 'Sanjoy Ghosh', 'V Devadas', 'Soma Rohatgi', 'N K Navani']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Saugata Hazra,"['Saugata Hazra', 'Rajesh Kumar', 'Shri Ram Yadav', 'Prabhat Kumar Mandal', 'Maya S.Nair']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Saugata Hazra,"['Saugata Hazra', 'Maya S.Nair', 'Prabhat Kumar Mandal', 'Soma Rohatgi', 'N K Navani']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Saugata Hazra,"['Saugata Hazra', 'V Devadas', 'Uttam Kumar Roy', 'Shri Ram Yadav']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Saugata Hazra,"['Saugata Hazra', 'Maya S.Nair', 'Arindam Biswas']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Saugata Hazra,"['Saugata Hazra', 'Tina Pujara', 'Sonal Atreya']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Saugata Hazra,"['Saugata Hazra', 'Shailly Tomar', 'Shri Ram Yadav']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Saugata Hazra,"['Saugata Hazra', 'N K Navani', 'Sachin Suresh Tiwari']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Saugata Hazra,"['Saugata Hazra', 'Gaurav Raheja', 'Sachin Suresh Tiwari']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Saugata Hazra,"['Saugata Hazra', 'Sonal Atreya']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shailly Tomar,"['Shailly Tomar', 'Tina Pujara', 'Sonal Atreya', 'V Devadas', 'Shubhajit Sadhukhan']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shailly Tomar,"['Shailly Tomar', 'Soma Rohatgi', 'Sonal Atreya', 'Sachin Suresh Tiwari', 'E Rajasekar']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shailly Tomar,"['Shailly Tomar', 'N K Navani', 'Gaurav Raheja', 'E Rajasekar', 'V Devadas']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shailly Tomar,"['Shailly Tomar', 'Gaurav Raheja', 'Shri Ram Yadav', 'Sachin Suresh Tiwari', 'Tina Pujara']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shailly Tomar,"['Shailly Tomar', 'Smriti Saraswat', 'Tina Pujara', 'Sonal Atreya']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shailly Tomar,"['Shailly Tomar', 'Maya S.Nair', 'Sanjoy Ghosh', 'Gaurav Raheja']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shailly Tomar,"['Shailly Tomar', 'Sanjoy Ghosh', 'Saptarshi Kolay']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shailly Tomar,"['Shailly Tomar', 'Maya S.Nair']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shailly Tomar,"['Shailly Tomar', 'Gaurav Raheja']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shailly Tomar,"['Shailly Tomar', 'E Rajasekar']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shri Ram Yadav,"['Shri Ram Yadav', 'V Devadas', 'Shailly Tomar', 'Tina Pujara', 'Soma Rohatgi']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shri Ram Yadav,"['Shri Ram Yadav', 'N K Navani', 'Srinivas Kiran Ambatipudi', 'Prabhat Kumar Mandal', 'Sonal Atreya']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shri Ram Yadav,"['Shri Ram Yadav', 'V Devadas', 'Maya S.Nair', 'Sonal Atreya']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shri Ram Yadav,"['Shri Ram Yadav', 'N K Navani', 'Prabhat Kumar Mandal']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shri Ram Yadav,"['Shri Ram Yadav', 'Sonal Atreya', 'Saugata Hazra', 'Shubhajit Sadhukhan']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shri Ram Yadav,"['Shri Ram Yadav', 'Sanjoy Ghosh', 'Uttam Kumar Roy', 'Smriti Saraswat']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shri Ram Yadav,"['Shri Ram Yadav', 'Shubhajit Sadhukhan', 'N K Navani']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shri Ram Yadav,"['Shri Ram Yadav', 'Sachin Suresh Tiwari', 'Uttam Kumar Roy']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shri Ram Yadav,"['Shri Ram Yadav', 'Arindam Biswas']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Shri Ram Yadav,"['Shri Ram Yadav', 'Saugata Hazra', 'Srinivas Kiran Ambatipudi', 'Smriti Saraswat']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Soma Rohatgi,"['Soma Rohatgi', 'Saptarshi Kolay', 'N K Navani', 'Prabhat Kumar Mandal', 'Gaurav Raheja']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Soma Rohatgi,"['Soma Rohatgi', 'N K Navani', 'Sanjoy Ghosh', 'Saugata Hazra', 'Gaurav Raheja']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Soma Rohatgi,"['Soma Rohatgi', 'Uttam Kumar Roy', 'Shubhajit Sadhukhan', 'Shailly Tomar']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Soma Rohatgi,"['Soma Rohatgi', 'Shailly Tomar', 'Shri Ram Yadav', 'Srinivas Kiran Ambatipudi']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Soma Rohatgi,"['Soma Rohatgi', 'Sachin Suresh Tiwari', 'Prabhat Kumar Mandal', 'Sanjoy Ghosh']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Soma Rohatgi,"['Soma Rohatgi', 'Srinivas Kiran Ambatipudi', 'Sonal Atreya']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Soma Rohatgi,"['Soma Rohatgi', 'Sonal Atreya', 'N K Navani']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Soma Rohatgi,"['Soma Rohatgi', 'Maya S.Nair', 'Shubhajit Sadhukhan']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Soma Rohatgi,"['Soma Rohatgi', 'Uttam Kumar Roy']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Soma Rohatgi,"['Soma Rohatgi', 'Gaurav Raheja']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Saptarshi Kolay', 'Maya S.Nair', 'Smriti Saraswat', 'Sanjoy Ghosh']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Saugata Hazra', 'Sonal Atreya', 'Gaurav Raheja']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Saptarshi Kolay', 'Arindam Biswas', 'Soma Rohatgi']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Rajesh Kumar', 'E Rajasekar', 'Shri Ram Yadav']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'V Devadas', 'Sonal Atreya']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Sonal Atreya', 'Saptarshi Kolay']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Saptarshi Kolay', 'Shubhajit Sadhukhan', 'Saugata Hazra']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Smriti Saraswat', 'E Rajasekar']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'N K Navani']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Srinivas Kiran Ambatipudi']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Jitin Singla,"['Jitin Singla', 'Shri Ram Yadav', 'Prabhat Kumar Mandal', 'N K Navani', 'Maya S.Nair']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Jitin Singla,"['Jitin Singla', 'Shailly Tomar', 'Rajesh Kumar', 'Maya S.Nair', 'Shubhajit Sadhukhan']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Jitin Singla,"['Jitin Singla', 'Rajesh Kumar', 'Sanjoy Ghosh', 'Uttam Kumar Roy', 'Soma Rohatgi']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Jitin Singla,"['Jitin Singla', 'Arindam Biswas', 'Shubhajit Sadhukhan', 'Gaurav Raheja']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Jitin Singla,"['Jitin Singla', 'Prabhat Kumar Mandal', 'Arindam Biswas']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Jitin Singla,"['Jitin Singla', 'Sanjoy Ghosh', 'V Devadas', 'Smriti Saraswat', 'Srinivas Kiran Ambatipudi']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Jitin Singla,"['Jitin Singla', 'Sanjoy Ghosh', 'Gaurav Raheja', 'Shri Ram Yadav', 'Shubhajit Sadhukhan']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Jitin Singla,"['Jitin Singla', 'Shubhajit Sadhukhan', 'Shri Ram Yadav', 'E Rajasekar']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Jitin Singla,"['Jitin Singla', 'Rajesh Kumar', 'Smriti Saraswat']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Jitin Singla,"['Jitin Singla', 'Srinivas Kiran Ambatipudi']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Rajesh Kumar,"['Rajesh Kumar', 'Uttam Kumar Roy', 'Shailly Tomar', 'Tina Pujara', 'Sonal Atreya']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Rajesh Kumar,"['Rajesh Kumar', 'Uttam Kumar Roy', 'Sonal Atreya']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Rajesh Kumar,"['Rajesh Kumar', 'Soma Rohatgi', 'Gaurav Raheja']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Rajesh Kumar,"['Rajesh Kumar', 'Smriti Saraswat', 'Soma Rohatgi']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Rajesh Kumar,"['Rajesh Kumar', 'Smriti Saraswat', 'Gaurav Raheja']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Rajesh Kumar,"['Rajesh Kumar', 'N K Navani', 'Shailly Tomar']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Rajesh Kumar,"['Rajesh Kumar', 'Soma Rohatgi']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Rajesh Kumar,"['Rajesh Kumar', 'Prabhat Kumar Mandal']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Rajesh Kumar,"['Rajesh Kumar', 'Srinivas Kiran Ambatipudi', 'Shri Ram Yadav']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Rajesh Kumar,"['Rajesh Kumar', 'Smriti Saraswat']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Akhil Upadhyay,"['Akhil Upadhyay', 'Soma Rohatgi', 'Saptarshi Kolay', 'Sonal Atreya', 'Arindam Biswas']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Akhil Upadhyay,"['Akhil Upadhyay', 'Saptarshi Kolay', 'E Rajasekar', 'Soma Rohatgi', 'Shubhajit Sadhukhan']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Akhil Upadhyay,"['Akhil Upadhyay', 'Prabhat Kumar Mandal', 'E Rajasekar', 'Smriti Saraswat', 'Tina Pujara']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Akhil Upadhyay,"['Akhil Upadhyay', 'Sanjoy Ghosh', 'N K Navani', 'Shailly Tomar']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Akhil Upadhyay,"['Akhil Upadhyay', 'E Rajasekar', 'Rajesh Kumar']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Akhil Upadhyay,"['Akhil Upadhyay', 'Tina Pujara', 'Sonal Atreya', 'Srinivas Kiran Ambatipudi', 'Shubhajit Sadhukhan']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Akhil Upadhyay,"['Akhil Upadhyay', 'V Devadas']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Akhil Upadhyay,"['Akhil Upadhyay', 'Sonal Atreya']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Akhil Upadhyay,"['Akhil Upadhyay', 'Saptarshi Kolay']"
v0_019_dst_dfg_awards_for_participation_in_the_68th_meeting_of_nobel_laureates__students_lindau_germany,Akhil Upadhyay,"['Akhil Upadhyay', 'Shri Ram Yadav']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Arindam Biswas,"['Arindam Biswas', 'Uttam Kumar Roy', 'Soma Rohatgi', 'Avlokita Agrawal', 'Mahua Mukherjee']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Arindam Biswas,"['Arindam Biswas', 'Prabhjot Singh Chani', 'Krishna Mohan Poluri', 'Mahua Mukherjee', 'Avlokita Agrawal']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Arindam Biswas,"['Arindam Biswas', 'Akhil Upadhyay', 'Rajesh Kumar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Arindam Biswas,"['Arindam Biswas', 'Akhil Upadhyay', 'Jaydev Dabas', 'Prabhjot Singh Chani']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Arindam Biswas,"['Arindam Biswas', 'Krishna Mohan Poluri', 'Prabhat Kumar Mandal', 'Ranjana Pathania', 'Millie Pant']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Arindam Biswas,"['Arindam Biswas', 'Sachin Suresh Tiwari', 'Prabhjot Singh Chani']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Arindam Biswas,"['Arindam Biswas', 'Uttam Kumar Roy', 'Millie Pant']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Arindam Biswas,"['Arindam Biswas', 'Sonal Atreya', 'Smriti Saraswat']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Arindam Biswas,"['Arindam Biswas', 'E Rajasekar', 'Mahua Mukherjee']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Arindam Biswas,"['Arindam Biswas', 'Avlokita Agrawal', 'E Rajasekar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Avlokita Agrawal,"['Avlokita Agrawal', 'Sachin Suresh Tiwari', 'Deepak Sharma', 'Jaydev Dabas', 'Prabhjot Singh Chani']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Avlokita Agrawal,"['Avlokita Agrawal', 'Arindam Biswas', 'Rajesh Kumar', 'Uttam Kumar Roy', 'Sachin Suresh Tiwari']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Avlokita Agrawal,"['Avlokita Agrawal', 'Arindam Biswas', 'Prabhat Kumar Mandal', 'Prince Tiwari', 'V Devadas']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Avlokita Agrawal,"['Avlokita Agrawal', 'Krishna Mohan Poluri', 'Arindam Biswas', 'Ranjana Pathania']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Avlokita Agrawal,"['Avlokita Agrawal', 'Deepak Sharma', 'Rajesh Kumar', 'Sonal Atreya', 'Prabhat Kumar Mandal']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Avlokita Agrawal,"['Avlokita Agrawal', 'V Devadas', 'Sonal Atreya', 'Rajesh Kumar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Avlokita Agrawal,"['Avlokita Agrawal', 'Millie Pant', 'Sachin Suresh Tiwari']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Avlokita Agrawal,"['Avlokita Agrawal', 'Saptarshi Kolay', 'Uttam Kumar Roy', 'Sonal Atreya']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Avlokita Agrawal,"['Avlokita Agrawal', 'Prabhat Kumar Mandal']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Avlokita Agrawal,"['Avlokita Agrawal', 'Jaydev Dabas']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Gaurav Raheja,"['Gaurav Raheja', 'Deepak Sharma', 'Mahua Mukherjee', 'Sachin Suresh Tiwari', 'Akhil Upadhyay']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Gaurav Raheja,"['Gaurav Raheja', 'Rajesh Kumar', 'Arindam Biswas', 'Jaydev Dabas', 'Soma Rohatgi']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Gaurav Raheja,"['Gaurav Raheja', 'Soma Rohatgi', 'Mahua Mukherjee', 'Deepak Sharma']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Gaurav Raheja,"['Gaurav Raheja', 'Mahua Mukherjee', 'Uttam Kumar Roy']"
