nsf_proposal_links_v0,researcher,pseudo_skills
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Shubhajit Sadhukhan,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Smriti Saraswat,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Sonal Atreya,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Tina Pujara,['general']
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Uttam Kumar Roy,['general']
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,V Devadas,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Jaydev Dabas,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Millie Pant,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Rajan Arora,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Ashwani Kumar Sharma,['general']
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Bijan Choudhury,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Debabrata Sircar,['general']
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Deepak Sharma,['general']
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,P Gopinath,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Harsh Chauhan,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Srinivas Kiran Ambatipudi,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Krishna Mohan Poluri,['general']
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Maya S.Nair,['general']
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,N K Navani,['general']
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Partha Roy,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Poonam Choudhary,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Prabhat Kumar Mandal,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Pranita P Sarangi,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Pravindra Kumar,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Prince Tiwari,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,R. P. Singh,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Ramasare Prasad,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Ranjana Pathania,['general']
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Sanjoy Ghosh,['general']
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Saugata Hazra,['general']
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Shailly Tomar,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Shri Ram Yadav,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Soma Rohatgi,['general']
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Sachin Suresh Tiwari,['general']
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Jitin Singla,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Rajesh Kumar,[]
v0_052_dst_daad_2018_call_for_personal_exchanges_between_india_and_germany,Akhil Upadhyay,['general']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Arindam Biswas,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Avlokita Agrawal,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Gaurav Raheja,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Harshit Sosan Lakra,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Mahua Mukherjee,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Prabhjot Singh Chani,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,E Rajasekar,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Ram Sateesh Pasupuleti,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Saptarshi Kolay,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Shubhajit Sadhukhan,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Smriti Saraswat,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Sonal Atreya,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Tina Pujara,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Uttam Kumar Roy,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,V Devadas,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Jaydev Dabas,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Millie Pant,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Rajan Arora,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Ashwani Kumar Sharma,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Bijan Choudhury,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Debabrata Sircar,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Deepak Sharma,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,P Gopinath,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Harsh Chauhan,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Srinivas Kiran Ambatipudi,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Krishna Mohan Poluri,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Maya S.Nair,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,N K Navani,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Partha Roy,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Poonam Choudhary,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Prabhat Kumar Mandal,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Pranita P Sarangi,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Pravindra Kumar,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Prince Tiwari,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,R. P. Singh,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Ramasare Prasad,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Ranjana Pathania,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Sanjoy Ghosh,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Saugata Hazra,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Shailly Tomar,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Shri Ram Yadav,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Soma Rohatgi,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Sachin Suresh Tiwari,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Jitin Singla,[]
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Rajesh Kumar,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Akhil Upadhyay,['efficiency']
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Arindam Biswas,"['algae', 'design', 'engineering']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Avlokita Agrawal,"['engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Gaurav Raheja,"['algae', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Harshit Sosan Lakra,['material']
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Mahua Mukherjee,"['design', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Prabhjot Singh Chani,[]
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,E Rajasekar,"['design', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Ram Sateesh Pasupuleti,['material']
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Saptarshi Kolay,"['design', 'engineering']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shubhajit Sadhukhan,['material']
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Smriti Saraswat,"['algae', 'biomass', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sonal Atreya,"['engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Tina Pujara,['material']
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Uttam Kumar Roy,"['design', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,V Devadas,"['algae', 'design']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Jaydev Dabas,"['biomass', 'design']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Millie Pant,"['algae', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Rajan Arora,[]
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Ashwani Kumar Sharma,"['design', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Bijan Choudhury,['engineering']
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Debabrata Sircar,['material']
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Deepak Sharma,['material']
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,P Gopinath,"['biomass', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Harsh Chauhan,[]
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Srinivas Kiran Ambatipudi,[]
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Krishna Mohan Poluri,"['design', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Maya S.Nair,"['algae', 'biomass', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,N K Navani,"['algae', 'biomass', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Partha Roy,"['design', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Poonam Choudhary,"['algae', 'biomass', 'design', 'engineering']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Prabhat Kumar Mandal,"['biomass', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Pranita P Sarangi,['algae']
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Pravindra Kumar,['algae']
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Prince Tiwari,"['algae', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,R. P. Singh,"['design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Ramasare Prasad,"['biomass', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Ranjana Pathania,"['algae', 'design', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sanjoy Ghosh,"['algae', 'biomass', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Saugata Hazra,"['biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shailly Tomar,"['algae', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shri Ram Yadav,"['algae', 'biomass', 'engineering']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Soma Rohatgi,"['algae', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sachin Suresh Tiwari,"['algae', 'engineering']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Jitin Singla,"['algae', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Rajesh Kumar,"['algae', 'design', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Akhil Upadhyay,"['design', 'engineering']"
v0_055_india_belarus_joint_call_for_proposals,Arindam Biswas,[]
v0_055_india_belarus_joint_call_for_proposals,Avlokita Agrawal,['material']
v0_055_india_belarus_joint_call_for_proposals,Gaurav Raheja,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Harshit Sosan Lakra,['material']
v0_055_india_belarus_joint_call_for_proposals,Mahua Mukherjee,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Prabhjot Singh Chani,['environment']
v0_055_india_belarus_joint_call_for_proposals,E Rajasekar,['material']
v0_055_india_belarus_joint_call_for_proposals,Ram Sateesh Pasupuleti,['material']
v0_055_india_belarus_joint_call_for_proposals,Saptarshi Kolay,[]
v0_055_india_belarus_joint_call_for_proposals,Shubhajit Sadhukhan,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Smriti Saraswat,['material']
v0_055_india_belarus_joint_call_for_proposals,Sonal Atreya,['material']
v0_055_india_belarus_joint_call_for_proposals,Tina Pujara,['material']
v0_055_india_belarus_joint_call_for_proposals,Uttam Kumar Roy,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,V Devadas,[]
v0_055_india_belarus_joint_call_for_proposals,Jaydev Dabas,[]
v0_055_india_belarus_joint_call_for_proposals,Millie Pant,['material']
v0_055_india_belarus_joint_call_for_proposals,Rajan Arora,['environment']
v0_055_india_belarus_joint_call_for_proposals,Ashwani Kumar Sharma,['material']
v0_055_india_belarus_joint_call_for_proposals,Bijan Choudhury,['environment']
v0_055_india_belarus_joint_call_for_proposals,Debabrata Sircar,['material']
v0_055_india_belarus_joint_call_for_proposals,Deepak Sharma,['material']
v0_055_india_belarus_joint_call_for_proposals,P Gopinath,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Harsh Chauhan,['environment']
v0_055_india_belarus_joint_call_for_proposals,Srinivas Kiran Ambatipudi,[]
v0_055_india_belarus_joint_call_for_proposals,Krishna Mohan Poluri,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Maya S.Nair,['material']
v0_055_india_belarus_joint_call_for_proposals,N K Navani,['material']
v0_055_india_belarus_joint_call_for_proposals,Partha Roy,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Poonam Choudhary,[]
v0_055_india_belarus_joint_call_for_proposals,Prabhat Kumar Mandal,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Pranita P Sarangi,[]
v0_055_india_belarus_joint_call_for_proposals,Pravindra Kumar,[]
v0_055_india_belarus_joint_call_for_proposals,Prince Tiwari,['material']
v0_055_india_belarus_joint_call_for_proposals,R. P. Singh,['material']
v0_055_india_belarus_joint_call_for_proposals,Ramasare Prasad,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Ranjana Pathania,['material']
v0_055_india_belarus_joint_call_for_proposals,Sanjoy Ghosh,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Saugata Hazra,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Shailly Tomar,['material']
v0_055_india_belarus_joint_call_for_proposals,Shri Ram Yadav,[]
v0_055_india_belarus_joint_call_for_proposals,Soma Rohatgi,['material']
v0_055_india_belarus_joint_call_for_proposals,Sachin Suresh Tiwari,[]
v0_055_india_belarus_joint_call_for_proposals,Jitin Singla,['material']
v0_055_india_belarus_joint_call_for_proposals,Rajesh Kumar,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Akhil Upadhyay,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Arindam Biswas,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Avlokita Agrawal,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Gaurav Raheja,['use']
v0_056_call_for_enrollment_of_desalination_solution_providers,Harshit Sosan Lakra,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Mahua Mukherjee,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Prabhjot Singh Chani,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,E Rajasekar,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Ram Sateesh Pasupuleti,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Saptarshi Kolay,['use']
v0_056_call_for_enrollment_of_desalination_solution_providers,Shubhajit Sadhukhan,['use']
v0_056_call_for_enrollment_of_desalination_solution_providers,Smriti Saraswat,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Sonal Atreya,['use']
v0_056_call_for_enrollment_of_desalination_solution_providers,Tina Pujara,['use']
v0_056_call_for_enrollment_of_desalination_solution_providers,Uttam Kumar Roy,['use']
v0_056_call_for_enrollment_of_desalination_solution_providers,V Devadas,['use']
v0_056_call_for_enrollment_of_desalination_solution_providers,Jaydev Dabas,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Millie Pant,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Rajan Arora,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Ashwani Kumar Sharma,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Bijan Choudhury,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Debabrata Sircar,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Deepak Sharma,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,P Gopinath,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Harsh Chauhan,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Srinivas Kiran Ambatipudi,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Krishna Mohan Poluri,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Maya S.Nair,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,N K Navani,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Partha Roy,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Poonam Choudhary,['use']
v0_056_call_for_enrollment_of_desalination_solution_providers,Prabhat Kumar Mandal,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Pranita P Sarangi,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Pravindra Kumar,['use']
v0_056_call_for_enrollment_of_desalination_solution_providers,Prince Tiwari,['use']
v0_056_call_for_enrollment_of_desalination_solution_providers,R. P. Singh,['use']
v0_056_call_for_enrollment_of_desalination_solution_providers,Ramasare Prasad,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Ranjana Pathania,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Sanjoy Ghosh,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Saugata Hazra,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Shailly Tomar,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Shri Ram Yadav,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Soma Rohatgi,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Sachin Suresh Tiwari,['use']
v0_056_call_for_enrollment_of_desalination_solution_providers,Jitin Singla,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Rajesh Kumar,[]
v0_056_call_for_enrollment_of_desalination_solution_providers,Akhil Upadhyay,['use']
v0_057_india_japan_cooperative_science_programme_ijcsp,Arindam Biswas,"['engineering', 'machine learning', 'synthesis']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Avlokita Agrawal,"['engineering', 'fundamental', 'global warming', 'machine learning', 'material', 'polymer', 'synthesis']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Gaurav Raheja,"['engineering', 'fundamental', 'material']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Harshit Sosan Lakra,['material']
v0_057_india_japan_cooperative_science_programme_ijcsp,Mahua Mukherjee,"['fundamental', 'global warming', 'machine learning', 'material']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Prabhjot Singh Chani,['machine learning']
v0_057_india_japan_cooperative_science_programme_ijcsp,E Rajasekar,['material']
v0_057_india_japan_cooperative_science_programme_ijcsp,Ram Sateesh Pasupuleti,"['fundamental', 'material', 'synthesis']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Saptarshi Kolay,"['engineering', 'machine learning', 'polymer']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Shubhajit Sadhukhan,"['fundamental', 'material']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Smriti Saraswat,"['fundamental', 'material']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Sonal Atreya,"['engineering', 'machine learning', 'material', 'synthesis']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Tina Pujara,['material']
v0_057_india_japan_cooperative_science_programme_ijcsp,Uttam Kumar Roy,"['fundamental', 'material', 'polymer']"
v0_057_india_japan_cooperative_science_programme_ijcsp,V Devadas,['machine learning']
v0_057_india_japan_cooperative_science_programme_ijcsp,Jaydev Dabas,"['fundamental', 'polymer']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Millie Pant,"['global warming', 'material']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Rajan Arora,[]
v0_057_india_japan_cooperative_science_programme_ijcsp,Ashwani Kumar Sharma,['material']
v0_057_india_japan_cooperative_science_programme_ijcsp,Bijan Choudhury,"['engineering', 'synthesis']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Debabrata Sircar,"['machine learning', 'material']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Deepak Sharma,"['machine learning', 'material']"
v0_057_india_japan_cooperative_science_programme_ijcsp,P Gopinath,['material']
v0_057_india_japan_cooperative_science_programme_ijcsp,Harsh Chauhan,"['machine learning', 'polymer', 'synthesis']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Srinivas Kiran Ambatipudi,[]
v0_057_india_japan_cooperative_science_programme_ijcsp,Krishna Mohan Poluri,['material']
v0_057_india_japan_cooperative_science_programme_ijcsp,Maya S.Nair,['material']
v0_057_india_japan_cooperative_science_programme_ijcsp,N K Navani,"['material', 'synthesis']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Partha Roy,['material']
v0_057_india_japan_cooperative_science_programme_ijcsp,Poonam Choudhary,"['engineering', 'machine learning']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Prabhat Kumar Mandal,"['engineering', 'fundamental', 'global warming', 'material']"
