proposal_link,researcher_name,rank_in_pool,cosine_sim
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Viparelli, Enrica",7,0.23728561401367188
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Won, Sang Hee",8,0.23201702535152435
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Farouk, Tanvir   I.",9,0.22813008725643158
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Paul, Titan C.",10,0.22517716884613037
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Coman, Paul",11,0.21184809505939484
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Li, Chen ",12,0.20701909065246582
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Huang, Kevin ",13,0.2018505185842514
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Ortiz-Hernandez, Ivelisse",14,0.20173662900924683
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Uline, Mark J.",15,0.20056338608264923
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Nezhad, Cyrus Riahi",16,0.1975519210100174
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Flora, Joseph",17,0.1962786614894867
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Dryer, Frederick  L. ",18,0.1889849305152893
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Sabalowsky, Andrew",19,0.18566668033599854
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Pain, Christopher C.",20,0.18513056635856628
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Summers, Bill ",21,0.18439097702503204
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Berge, Nicole D.",22,0.1826862096786499
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Lauterbach, Jochen",23,0.1791132688522339
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Heyden, Andreas",24,0.17556950449943542
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Dougal, Roger A.",25,0.16961459815502167
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Gatzke, Edward P.",26,0.1679653525352478
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Goharian, Erfan",27,0.16789409518241882
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Williams, Christopher",28,0.16276219487190247
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Matthews, Michael A.",29,0.16116979718208313
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Mobli, Mostafa",30,0.15877190232276917
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Deng, Xiaomin ",31,0.15453460812568665
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Humphries, Wilfred Kenneth",32,0.14766636490821838
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Gray, Joshua",33,0.14748740196228027
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Carrilho, Leo ",34,0.14709612727165222
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Loiselle, Val",35,0.14478415250778198
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Monnier, John R.",36,0.14160123467445374
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Wang, Yi",37,0.14069512486457825
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Knight, Travis W.",38,0.13937082886695862
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Chen, Fanglin (Frank)",39,0.13675124943256378
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Ritter, James A.",40,0.13497453927993774
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Besmann, Theodore  M.",41,0.1334579885005951
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Ahmad, Iftikhar",42,0.13044756650924683
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Alexeev, Oleg S.",43,0.12948894500732422
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Cheng, Xu",44,0.1291772723197937
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Glenn Jr., Odell",45,0.1277848780155182
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Ziehl, Paul",46,0.12763503193855286
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Ebner, Armin D.",47,0.12737999856472015
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Mustain, William E",48,0.12466330826282501
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"Giurgiutiu (Jurjutzu), Victor",49,0.12368569523096085
https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"McCants, Dale ",50,0.12281206250190735
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Roberts, Kenneth L",1,0.48899129033088684
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Wei, Xiaojun",2,0.46704795956611633
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Jalilvand, Golareh",3,0.4439125657081604
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Chandrashekhar, MVS",4,0.42825812101364136
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Gross, Andrew J.",5,0.40273866057395935
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"McCants, Dale ",6,0.4001356363296509
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Lee, Dongkyu",7,0.39364156126976013
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Wang, Yi",8,0.392869770526886
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Lauterbach, Jochen",9,0.3891410827636719
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Yoon, Yeomin",10,0.3853986859321594
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Wang, Guiren",11,0.3740638792514801
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Mustain, William E",12,0.37012821435928345
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Hu, Ming",13,0.3699185252189636
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Tang, Chuanbing",14,0.357549250125885
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Li, Chen ",15,0.35739266872406006
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Ritter, James A.",16,0.3512910008430481
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Nezhad, Cyrus Riahi",17,0.3484942615032196
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Dryer, Frederick  L. ",18,0.3480699062347412
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Jabbarzadeh, Ehsan",19,0.3467807471752167
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Heyden, Andreas",20,0.34531456232070923
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Berge, Nicole D.",21,0.34145388007164
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Matthews, Michael A.",22,0.3364540934562683
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Chen, Fanglin (Frank)",23,0.33459457755088806
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Taheri-Qazvini, Nader ",24,0.33114615082740784
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Sadati, Monirosadat (Sanaz)",25,0.3297836184501648
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"De Backer, Wout",26,0.3240632116794586
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Xue, Xingjian (Chris) ",27,0.3228326439857483
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Williams, Christopher",28,0.3201618790626526
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Jabbari, Esmaiel",29,0.31838080286979675
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Reifsnider, Kenneth ",30,0.31695684790611267
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Huang, Xinyu ",31,0.30848759412765503
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Rose, John R. ",32,0.3062819838523865
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Meekins, Benjamin H.",33,0.303561806678772
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Alexeev, Oleg S.",34,0.3016717731952667
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Glenn Jr., Odell",35,0.30092328786849976
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Monnier, John R.",36,0.29766762256622314
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Karakalos, Stavros G.",37,0.294087290763855
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Liu, Chang",38,0.2889944016933441
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Deng, Xiaomin ",39,0.28869715332984924
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Zhou, Caizhi",40,0.28771984577178955
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Shazly, Tarek ",41,0.28526172041893005
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Reynolds, Tony ",42,0.2849121689796448
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Kidane, Addis ",43,0.282182514667511
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Harik, Ramy",44,0.280225545167923
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Zand, Ramtin",45,0.2782229781150818
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Yuan, Lang",46,0.27697432041168213
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Gray, Joshua",47,0.2766697108745575
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Besmann, Theodore  M.",48,0.27558472752571106
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Huang, Kevin ",49,0.273326575756073
https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"Vogt, Thomas",50,0.2732369303703308
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Huhns, Michael N.",1,0.43387529253959656
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Bakos, Jason D. ",2,0.4098397493362427
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Koppel, Tarmo",3,0.4097297489643097
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Chen, Yuche",4,0.4044022560119629
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Zand, Ramtin",5,0.4028119146823883
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Vidal, Jose M. ",6,0.3855246901512146
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Jamshidi, Pooyan ",7,0.38297614455223083
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Brookshire, Robert G., Ph.D.",8,0.36969608068466187
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Hu, Jianjun",9,0.36879873275756836
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Valtorta, Marco",10,0.3612234592437744
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Srivastava, Biplav",11,0.36099427938461304
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Tang, Jijun",12,0.3566642999649048
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Vargas, Juan",13,0.3555983603000641
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Wang, Yi",14,0.3497399389743805
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Karakchi, Rasha",15,0.3490613102912903
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Santi, Enrico",16,0.34684908390045166
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Sheth, Amit",17,0.344487726688385
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Thatcher, Matt E. ",18,0.3434559404850006
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Stiffler, Nick",19,0.33872154355049133
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"O'Kane, Jason",20,0.33872154355049133
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Valafar, Homayoun",21,0.3317713141441345
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Zhang, Qi",22,0.32979241013526917
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"McNeill, Stephen ",23,0.3268026113510132
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Xu, Songhua",24,0.32436010241508484
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Huang, Chin-Tser",25,0.3235728144645691
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Agostinelli, Forest",26,0.3189533054828644
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Peters, Wally ",27,0.31784093379974365
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Luo, Lannan ",28,0.3171294629573822
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Viparelli, Enrica",29,0.31538981199264526
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Crichigno, Jorge",30,0.31476643681526184
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Ziehl, Paul",31,0.31370142102241516
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Dougal, Roger A.",32,0.31202831864356995
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Schooley, Benjamin",33,0.31047528982162476
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Heyden, Andreas",34,0.3101881444454193
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Fenner, Stephen A. ",35,0.3075975775718689
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Berge, Nicole D.",36,0.3070099353790283
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Nelakuditi, Srihari",37,0.30543991923332214
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Sabalowsky, Andrew",38,0.3001896142959595
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Gürdal, Zafer ",39,0.29891422390937805
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Rocheleau, David ",40,0.298604816198349
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Hoque, Shamia",41,0.29736167192459106
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Paul, Titan C.",42,0.2962260842323303
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Gumina, Sharon",43,0.29515135288238525
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Cole, Casey",44,0.2946681082248688
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Caicedo, Juan",45,0.29379159212112427
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Wu, Dezhi",46,0.29346299171447754
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Matthews, Manton M",47,0.2903127372264862
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Rhodes, Curtis ",48,0.2878175973892212
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Harik, Ramy",49,0.2823278307914734
https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"Mustain, William E",50,0.2820960581302643
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Sahin, Alphan ",1,0.4617665708065033
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Sur, Sanjib ",2,0.4579147398471832
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Rose, John R. ",3,0.38494282960891724
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Nelakuditi, Srihari",4,0.37785691022872925
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Huang, Chin-Tser",5,0.36543136835098267
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Fenner, Stephen A. ",6,0.3598290979862213
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Knight, Travis W.",7,0.35291242599487305
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Zand, Ramtin",8,0.34320440888404846
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Chen, Yuche",9,0.3320712447166443
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Wu, Dezhi",10,0.3314765691757202
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Farkas, Csilla ",11,0.3292529881000519
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Crichigno, Jorge",12,0.32543641328811646
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Booth, Kristen",13,0.3175331652164459
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Santi, Enrico",14,0.31434184312820435
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Peters, Wally ",15,0.3122599720954895
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Dougal, Roger A.",16,0.3054262101650238
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Eastman, Caroline M. ",17,0.30420833826065063
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Qian, Yu",18,0.30383700132369995
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Banerjee, Sourav ",19,0.29703113436698914
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Roberts, Elwyn",20,0.29611533880233765
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Ziehl, Paul",21,0.2952163815498352
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Xu, Songhua",22,0.29517269134521484
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Hikmet, Neset",23,0.29252299666404724
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Bakos, Jason D. ",24,0.2874268889427185
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Ali, Mohammod",25,0.2832980751991272
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Schooley, Benjamin",26,0.27494630217552185
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Goharian, Erfan",27,0.27461498975753784
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"McNeill, Stephen ",28,0.27361825108528137
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Brookshire, Robert G., Ph.D.",29,0.2722057104110718
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Karakchi, Rasha",30,0.269532710313797
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Vargas, Juan",31,0.2651295065879822
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Devereux, Emily",32,0.2645123600959778
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Loiselle, Val",33,0.26419517397880554
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Ahmad, Iftikhar",34,0.2640407383441925
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Luo, Lannan ",35,0.2609166204929352
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Huhns, Michael N.",36,0.2588672935962677
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Bayat, Mahmoud",37,0.2587990164756775
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Tooren, Michel  van",38,0.25857266783714294
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Srivastava, Biplav",39,0.25710055232048035
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Thatcher, Matt E. ",40,0.25687935948371887
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Gholizadeh, Sona",41,0.25679346919059753
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Gürdal, Zafer ",42,0.2556432783603668
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Rhodes, Curtis ",43,0.2527550160884857
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Reifsnider, Kenneth ",44,0.2503473162651062
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Yu, Lingyu ",45,0.24994009733200073
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Cole, Casey",46,0.24913343787193298
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Vidal, Jose M. ",47,0.24885287880897522
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Cheng, Xu",48,0.24743589758872986
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"Smoak, Wilson",49,0.2462156116962433
https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"McCants, Dale ",50,0.24616406857967377
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Gumina, Sharon",1,0.4790682792663574
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Dillon, Anthony L",2,0.3925655782222748
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Luo, Lannan ",3,0.38469284772872925
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Ali, Mohammod",4,0.37568342685699463
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Huang, Chin-Tser",5,0.372678279876709
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Ziehl, Paul",6,0.35515183210372925
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Wu, Dezhi",7,0.34730851650238037
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Viparelli, Enrica",8,0.3419334292411804
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Van Brunt, Vincent",9,0.34042665362358093
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Gholizadeh, Sona",10,0.3345063328742981
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Smoak, Wilson",11,0.3330886960029602
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Gadala-Maria, Francis",12,0.3311329782009125
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Nelakuditi, Srihari",13,0.3284655809402466
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Fiedler, Kirk",14,0.3280847370624542
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Gerdes, Jr., John H.",15,0.320188045501709
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Bakos, Jason D. ",16,0.31930726766586304
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Regalbuto, John R.",17,0.3192313015460968
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Huhns, Michael N.",18,0.31753820180892944
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Chen, Yuche",19,0.3164985179901123
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Broughton, Earnie",20,0.31512773036956787
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Goharian, Erfan",21,0.31327375769615173
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Cheng, Xu",22,0.31147080659866333
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Sheth, Amit",23,0.3090760409832001
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Karakchi, Rasha",24,0.30742424726486206
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Dougal, Roger A.",25,0.30611634254455566
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Lyons, Jed ",26,0.30592578649520874
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Matthews, Catherine",27,0.30268192291259766
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Thatcher, Matt E. ",28,0.29487037658691406
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Harik, Ramy",29,0.2941060960292816
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Crichigno, Jorge",30,0.29343903064727783
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Farkas, Csilla ",31,0.29135435819625854
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Sasanakul, Inthuorn",32,0.2879532277584076
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Vargas, Juan",33,0.2869434952735901
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Wang, Yi",34,0.28669488430023193
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Schooley, Benjamin",35,0.28330478072166443
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Stanford, Thomas G.",36,0.2824443578720093
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Srivastava, Biplav",37,0.28174087405204773
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Sur, Sanjib ",38,0.28018608689308167
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Brookshire, Robert G., Ph.D.",39,0.2798289656639099
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Henrich, Silke",40,0.27955231070518494
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Hu, Jianjun",41,0.2772523760795593
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Matta, Fabio",42,0.27619990706443787
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Caicedo, Juan",43,0.27467718720436096
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Xu, Songhua",44,0.2717278301715851
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Koppel, Tarmo",45,0.2687619626522064
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Gassman, Sarah",46,0.2652345597743988
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Sahin, Alphan ",47,0.26271945238113403
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"McNeill, Stephen ",48,0.26176196336746216
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Wang, Song",49,0.2609957158565521
https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"Hikmet, Neset",50,0.26090291142463684
https://www.nsf.gov/pubs/2014/nsf14519/nsf14519.htm,"Bakos, Jason D. ",1,0.48934561014175415
https://www.nsf.gov/pubs/2014/nsf14519/nsf14519.htm,"Chen, Yuche",2,0.4667578935623169
https://www.nsf.gov/pubs/2014/nsf14519/nsf14519.htm,"Zand, Ramtin",3,0.4552011787891388
https://www.nsf.gov/pubs/2014/nsf14519/nsf14519.htm,"Sheth, Amit",4,0.452079713344574
https://www.nsf.gov/pubs/2014/nsf14519/nsf14519.htm,"Thatcher, Matt E. ",5,0.4515911936759949
https://www.nsf.gov/pubs/2014/nsf14519/nsf14519.htm,"Jamshidi, Pooyan ",6,0.4483218193054199
