nsf_proposal_links_v0,researcher,pseudo_skills
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Prabhat Kumar Mandal,"['advance', 'alternative', 'area', 'challenge', 'condition', 'department', 'design', 'development', 'future', 'india', 'material', 'range', 'storage system', 'support', 'system']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Pranita P Sarangi,"['advance', 'alternative', 'area', 'challenge', 'condition', 'department', 'development', 'future', 'india', 'material', 'range', 'storage system', 'support', 'system']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Pravindra Kumar,"['advance', 'alternative', 'area', 'challenge', 'condition', 'department', 'design', 'development', 'future', 'india', 'material', 'range', 'storage system', 'support', 'system']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Prince Tiwari,"['advance', 'alternative', 'area', 'challenge', 'condition', 'department', 'design', 'development', 'future', 'india', 'material', 'range', 'storage system', 'support', 'system']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,R. P. Singh,"['advance', 'alternative', 'area', 'challenge', 'condition', 'department', 'design', 'development', 'future', 'india', 'material', 'range', 'storage system', 'support', 'system']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Ramasare Prasad,"['advance', 'alternative', 'area', 'challenge', 'condition', 'department', 'design', 'development', 'future', 'india', 'material', 'range', 'storage system', 'support', 'system']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Ranjana Pathania,"['advance', 'alternative', 'area', 'challenge', 'condition', 'department', 'design', 'development', 'future', 'india', 'material', 'range', 'storage system', 'support', 'system']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Sanjoy Ghosh,"['advance', 'alternative', 'area', 'challenge', 'condition', 'department', 'design', 'development', 'future', 'india', 'material', 'range', 'storage system', 'support', 'system']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Saugata Hazra,"['advance', 'alternative', 'area', 'challenge', 'condition', 'department', 'design', 'development', 'future', 'india', 'material', 'range', 'storage system', 'support', 'system']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Shailly Tomar,"['advance', 'alternative', 'area', 'challenge', 'condition', 'department', 'design', 'development', 'future', 'india', 'material', 'range', 'storage system', 'support', 'system']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Shri Ram Yadav,"['advance', 'alternative', 'area', 'challenge', 'condition', 'department', 'design', 'development', 'future', 'india', 'material', 'range', 'storage system', 'support', 'system']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Soma Rohatgi,"['advance', 'alternative', 'area', 'challenge', 'condition', 'department', 'design', 'development', 'future', 'india', 'material', 'range', 'storage system', 'support', 'system']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Sachin Suresh Tiwari,"['advance', 'alternative', 'area', 'challenge', 'condition', 'department', 'design', 'development', 'future', 'india', 'material', 'range', 'storage system', 'support', 'system']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Jitin Singla,"['advance', 'alternative', 'area', 'challenge', 'condition', 'department', 'design', 'development', 'future', 'india', 'material', 'range', 'storage system', 'support', 'system']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Rajesh Kumar,"['advance', 'alternative', 'area', 'challenge', 'condition', 'department', 'design', 'development', 'future', 'india', 'material', 'range', 'storage system', 'support', 'system']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Akhil Upadhyay,"['advance', 'alternative', 'area', 'challenge', 'condition', 'department', 'design', 'development', 'future', 'india', 'material', 'range', 'storage system', 'support', 'system']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Arindam Biswas,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Avlokita Agrawal,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Gaurav Raheja,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Harshit Sosan Lakra,"['centre', 'country', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Mahua Mukherjee,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Prabhjot Singh Chani,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,E Rajasekar,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Ram Sateesh Pasupuleti,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Saptarshi Kolay,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Shubhajit Sadhukhan,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Smriti Saraswat,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Sonal Atreya,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Tina Pujara,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Uttam Kumar Roy,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,V Devadas,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Jaydev Dabas,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Millie Pant,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Rajan Arora,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Ashwani Kumar Sharma,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Bijan Choudhury,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Debabrata Sircar,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Deepak Sharma,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,P Gopinath,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Harsh Chauhan,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Srinivas Kiran Ambatipudi,"['institute', 'interaction', 'outcome', 'process', 'resource', 'role', 'support', 'system']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Krishna Mohan Poluri,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Maya S.Nair,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,N K Navani,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Partha Roy,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Poonam Choudhary,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Prabhat Kumar Mandal,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Pranita P Sarangi,"['centre', 'country', 'development', 'institute', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Pravindra Kumar,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Prince Tiwari,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,R. P. Singh,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Ramasare Prasad,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Ranjana Pathania,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Sanjoy Ghosh,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Saugata Hazra,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Shailly Tomar,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Shri Ram Yadav,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Soma Rohatgi,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Sachin Suresh Tiwari,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Jitin Singla,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Rajesh Kumar,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Akhil Upadhyay,"['centre', 'country', 'development', 'institute', 'interaction', 'objective', 'outcome', 'process', 'resource', 'role', 'step', 'support', 'system', 'year']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Arindam Biswas,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Avlokita Agrawal,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Gaurav Raheja,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Harshit Sosan Lakra,"['application', 'area', 'challenge', 'country', 'department', 'institute', 'pilot scale', 'resource', 'solution', 'support']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Mahua Mukherjee,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Prabhjot Singh Chani,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,E Rajasekar,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Ram Sateesh Pasupuleti,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Saptarshi Kolay,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Shubhajit Sadhukhan,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Smriti Saraswat,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Sonal Atreya,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Tina Pujara,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Uttam Kumar Roy,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,V Devadas,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Jaydev Dabas,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Millie Pant,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Rajan Arora,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Ashwani Kumar Sharma,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Bijan Choudhury,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Debabrata Sircar,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Deepak Sharma,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,P Gopinath,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Harsh Chauhan,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Srinivas Kiran Ambatipudi,"['application', 'demand', 'department', 'india', 'institute', 'lab', 'pilot scale', 'resource', 'support']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Krishna Mohan Poluri,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Maya S.Nair,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,N K Navani,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Partha Roy,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Poonam Choudhary,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Prabhat Kumar Mandal,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Pranita P Sarangi,"['area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'model', 'pilot scale', 'resource', 'solution', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Pravindra Kumar,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Prince Tiwari,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,R. P. Singh,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Ramasare Prasad,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Ranjana Pathania,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Sanjoy Ghosh,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Saugata Hazra,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Shailly Tomar,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'india', 'institute', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Shri Ram Yadav,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Soma Rohatgi,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Sachin Suresh Tiwari,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Jitin Singla,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Rajesh Kumar,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
v0_045_call_for_proposals_under_state_science_and_technology_sstp__2018_19___call_date_18042018_to_31052018,Akhil Upadhyay,"['application', 'area', 'challenge', 'country', 'demand', 'department', 'development', 'field', 'india', 'institute', 'lab', 'level', 'model', 'need', 'pilot scale', 'resource', 'solution', 'study', 'support', 'survey']"
