nsf_proposal_links_v0,researcher_name,goodness
v0_057_india_japan_cooperative_science_programme_ijcsp,Sanjoy Ghosh,0.575
v0_057_india_japan_cooperative_science_programme_ijcsp,Sanjoy Ghosh,0.575
v0_057_india_japan_cooperative_science_programme_ijcsp,Saugata Hazra,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Saugata Hazra,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Saugata Hazra,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Saugata Hazra,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Saugata Hazra,0.575
v0_057_india_japan_cooperative_science_programme_ijcsp,Saugata Hazra,0.575
v0_057_india_japan_cooperative_science_programme_ijcsp,Saugata Hazra,0.575
v0_057_india_japan_cooperative_science_programme_ijcsp,Shailly Tomar,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Shailly Tomar,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Shailly Tomar,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Shailly Tomar,0.6
v0_057_india_japan_cooperative_science_programme_ijcsp,Shailly Tomar,0.6
v0_057_india_japan_cooperative_science_programme_ijcsp,Shailly Tomar,0.575
v0_057_india_japan_cooperative_science_programme_ijcsp,Shailly Tomar,0.55
v0_057_india_japan_cooperative_science_programme_ijcsp,Shri Ram Yadav,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Shri Ram Yadav,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Shri Ram Yadav,0.6
v0_057_india_japan_cooperative_science_programme_ijcsp,Shri Ram Yadav,0.6
v0_057_india_japan_cooperative_science_programme_ijcsp,Shri Ram Yadav,0.575
v0_057_india_japan_cooperative_science_programme_ijcsp,Shri Ram Yadav,0.575
v0_057_india_japan_cooperative_science_programme_ijcsp,Shri Ram Yadav,0.575
v0_057_india_japan_cooperative_science_programme_ijcsp,Soma Rohatgi,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Soma Rohatgi,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Soma Rohatgi,0.6
v0_057_india_japan_cooperative_science_programme_ijcsp,Soma Rohatgi,0.6
v0_057_india_japan_cooperative_science_programme_ijcsp,Soma Rohatgi,0.6
v0_057_india_japan_cooperative_science_programme_ijcsp,Soma Rohatgi,0.575
v0_057_india_japan_cooperative_science_programme_ijcsp,Soma Rohatgi,0.575
v0_057_india_japan_cooperative_science_programme_ijcsp,Sachin Suresh Tiwari,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Sachin Suresh Tiwari,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Sachin Suresh Tiwari,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Sachin Suresh Tiwari,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Sachin Suresh Tiwari,0.6
v0_057_india_japan_cooperative_science_programme_ijcsp,Sachin Suresh Tiwari,0.6
v0_057_india_japan_cooperative_science_programme_ijcsp,Sachin Suresh Tiwari,0.6
v0_057_india_japan_cooperative_science_programme_ijcsp,Jitin Singla,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Jitin Singla,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Jitin Singla,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Jitin Singla,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Jitin Singla,0.6
v0_057_india_japan_cooperative_science_programme_ijcsp,Jitin Singla,0.6
v0_057_india_japan_cooperative_science_programme_ijcsp,Jitin Singla,0.6
v0_057_india_japan_cooperative_science_programme_ijcsp,Rajesh Kumar,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Rajesh Kumar,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Rajesh Kumar,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Rajesh Kumar,0.6
v0_057_india_japan_cooperative_science_programme_ijcsp,Rajesh Kumar,0.575
v0_057_india_japan_cooperative_science_programme_ijcsp,Rajesh Kumar,0.575
v0_057_india_japan_cooperative_science_programme_ijcsp,Rajesh Kumar,0.575
v0_057_india_japan_cooperative_science_programme_ijcsp,Akhil Upadhyay,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Akhil Upadhyay,0.625
v0_057_india_japan_cooperative_science_programme_ijcsp,Akhil Upadhyay,0.6
v0_057_india_japan_cooperative_science_programme_ijcsp,Akhil Upadhyay,0.6
v0_057_india_japan_cooperative_science_programme_ijcsp,Akhil Upadhyay,0.575
v0_057_india_japan_cooperative_science_programme_ijcsp,Akhil Upadhyay,0.575
v0_057_india_japan_cooperative_science_programme_ijcsp,Akhil Upadhyay,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Arindam Biswas,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Arindam Biswas,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Arindam Biswas,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Arindam Biswas,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Arindam Biswas,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Arindam Biswas,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Arindam Biswas,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Avlokita Agrawal,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Avlokita Agrawal,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Avlokita Agrawal,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Avlokita Agrawal,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Avlokita Agrawal,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Avlokita Agrawal,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Avlokita Agrawal,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Gaurav Raheja,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Gaurav Raheja,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Gaurav Raheja,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Gaurav Raheja,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Gaurav Raheja,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Gaurav Raheja,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Gaurav Raheja,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Harshit Sosan Lakra,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Harshit Sosan Lakra,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Harshit Sosan Lakra,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Harshit Sosan Lakra,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Harshit Sosan Lakra,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Harshit Sosan Lakra,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Harshit Sosan Lakra,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Mahua Mukherjee,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Mahua Mukherjee,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Mahua Mukherjee,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Mahua Mukherjee,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Mahua Mukherjee,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Mahua Mukherjee,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Mahua Mukherjee,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prabhjot Singh Chani,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prabhjot Singh Chani,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prabhjot Singh Chani,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prabhjot Singh Chani,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prabhjot Singh Chani,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prabhjot Singh Chani,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prabhjot Singh Chani,0.55
v0_058_dst_nwo_joint_call_on_urban_water_systems,E Rajasekar,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,E Rajasekar,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,E Rajasekar,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,E Rajasekar,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,E Rajasekar,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,E Rajasekar,0.55
v0_058_dst_nwo_joint_call_on_urban_water_systems,E Rajasekar,0.55
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ram Sateesh Pasupuleti,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ram Sateesh Pasupuleti,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ram Sateesh Pasupuleti,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ram Sateesh Pasupuleti,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ram Sateesh Pasupuleti,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ram Sateesh Pasupuleti,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ram Sateesh Pasupuleti,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Saptarshi Kolay,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Saptarshi Kolay,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Saptarshi Kolay,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Saptarshi Kolay,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Saptarshi Kolay,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Saptarshi Kolay,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Saptarshi Kolay,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shubhajit Sadhukhan,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shubhajit Sadhukhan,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shubhajit Sadhukhan,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shubhajit Sadhukhan,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shubhajit Sadhukhan,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shubhajit Sadhukhan,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shubhajit Sadhukhan,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Smriti Saraswat,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Smriti Saraswat,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Smriti Saraswat,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Smriti Saraswat,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Smriti Saraswat,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Smriti Saraswat,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Smriti Saraswat,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sonal Atreya,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sonal Atreya,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sonal Atreya,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sonal Atreya,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sonal Atreya,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sonal Atreya,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sonal Atreya,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Tina Pujara,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Tina Pujara,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Tina Pujara,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Tina Pujara,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Tina Pujara,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Tina Pujara,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Tina Pujara,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Uttam Kumar Roy,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Uttam Kumar Roy,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Uttam Kumar Roy,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Uttam Kumar Roy,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Uttam Kumar Roy,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Uttam Kumar Roy,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Uttam Kumar Roy,0.55
v0_058_dst_nwo_joint_call_on_urban_water_systems,V Devadas,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,V Devadas,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,V Devadas,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,V Devadas,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,V Devadas,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,V Devadas,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,V Devadas,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Jaydev Dabas,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Jaydev Dabas,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Jaydev Dabas,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Jaydev Dabas,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Jaydev Dabas,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Jaydev Dabas,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Jaydev Dabas,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Millie Pant,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Millie Pant,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Millie Pant,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Millie Pant,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Millie Pant,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Millie Pant,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Millie Pant,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Rajan Arora,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Rajan Arora,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Rajan Arora,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Rajan Arora,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Rajan Arora,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Rajan Arora,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Rajan Arora,0.55
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ashwani Kumar Sharma,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ashwani Kumar Sharma,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ashwani Kumar Sharma,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ashwani Kumar Sharma,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ashwani Kumar Sharma,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ashwani Kumar Sharma,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ashwani Kumar Sharma,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Bijan Choudhury,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Bijan Choudhury,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Bijan Choudhury,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Bijan Choudhury,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Bijan Choudhury,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Bijan Choudhury,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Bijan Choudhury,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Debabrata Sircar,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Debabrata Sircar,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Debabrata Sircar,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Debabrata Sircar,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Debabrata Sircar,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Debabrata Sircar,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Debabrata Sircar,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Deepak Sharma,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Deepak Sharma,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Deepak Sharma,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Deepak Sharma,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Deepak Sharma,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Deepak Sharma,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Deepak Sharma,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,P Gopinath,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,P Gopinath,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,P Gopinath,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,P Gopinath,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,P Gopinath,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,P Gopinath,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,P Gopinath,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Harsh Chauhan,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Harsh Chauhan,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Harsh Chauhan,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Harsh Chauhan,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Harsh Chauhan,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Harsh Chauhan,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Harsh Chauhan,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Srinivas Kiran Ambatipudi,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Srinivas Kiran Ambatipudi,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Srinivas Kiran Ambatipudi,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Srinivas Kiran Ambatipudi,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Srinivas Kiran Ambatipudi,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Srinivas Kiran Ambatipudi,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Srinivas Kiran Ambatipudi,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Krishna Mohan Poluri,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Krishna Mohan Poluri,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Krishna Mohan Poluri,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Krishna Mohan Poluri,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Krishna Mohan Poluri,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Krishna Mohan Poluri,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Krishna Mohan Poluri,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Maya S.Nair,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Maya S.Nair,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Maya S.Nair,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Maya S.Nair,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Maya S.Nair,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Maya S.Nair,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Maya S.Nair,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,N K Navani,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,N K Navani,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,N K Navani,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,N K Navani,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,N K Navani,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,N K Navani,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,N K Navani,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Partha Roy,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Partha Roy,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Partha Roy,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Partha Roy,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Partha Roy,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Partha Roy,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Partha Roy,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Poonam Choudhary,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Poonam Choudhary,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Poonam Choudhary,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Poonam Choudhary,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Poonam Choudhary,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Poonam Choudhary,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Poonam Choudhary,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prabhat Kumar Mandal,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prabhat Kumar Mandal,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prabhat Kumar Mandal,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prabhat Kumar Mandal,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prabhat Kumar Mandal,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prabhat Kumar Mandal,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prabhat Kumar Mandal,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Pranita P Sarangi,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Pranita P Sarangi,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Pranita P Sarangi,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Pranita P Sarangi,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Pranita P Sarangi,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Pranita P Sarangi,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Pranita P Sarangi,0.4875
v0_058_dst_nwo_joint_call_on_urban_water_systems,Pravindra Kumar,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Pravindra Kumar,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Pravindra Kumar,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Pravindra Kumar,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Pravindra Kumar,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Pravindra Kumar,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Pravindra Kumar,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prince Tiwari,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prince Tiwari,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prince Tiwari,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prince Tiwari,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prince Tiwari,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prince Tiwari,0.55
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prince Tiwari,0.55
v0_058_dst_nwo_joint_call_on_urban_water_systems,R. P. Singh,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,R. P. Singh,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,R. P. Singh,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,R. P. Singh,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,R. P. Singh,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,R. P. Singh,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,R. P. Singh,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ramasare Prasad,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ramasare Prasad,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ramasare Prasad,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ramasare Prasad,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ramasare Prasad,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ramasare Prasad,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ramasare Prasad,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ranjana Pathania,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ranjana Pathania,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ranjana Pathania,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ranjana Pathania,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ranjana Pathania,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ranjana Pathania,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ranjana Pathania,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sanjoy Ghosh,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sanjoy Ghosh,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sanjoy Ghosh,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sanjoy Ghosh,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sanjoy Ghosh,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sanjoy Ghosh,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sanjoy Ghosh,0.55
v0_058_dst_nwo_joint_call_on_urban_water_systems,Saugata Hazra,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Saugata Hazra,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Saugata Hazra,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Saugata Hazra,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Saugata Hazra,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Saugata Hazra,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Saugata Hazra,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shailly Tomar,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shailly Tomar,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shailly Tomar,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shailly Tomar,0.6
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shailly Tomar,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shailly Tomar,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shailly Tomar,0.575
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shri Ram Yadav,0.625
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shri Ram Yadav,0.625
