nsf_proposal_links_v0,researcher,pseudo_skills
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Millie Pant,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Rajan Arora,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Ashwani Kumar Sharma,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Bijan Choudhury,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Debabrata Sircar,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Deepak Sharma,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,P Gopinath,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Harsh Chauhan,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Srinivas Kiran Ambatipudi,[]
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Krishna Mohan Poluri,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Maya S.Nair,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,N K Navani,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Partha Roy,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Poonam Choudhary,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Prabhat Kumar Mandal,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Pranita P Sarangi,['waste']
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Pravindra Kumar,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Prince Tiwari,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,R. P. Singh,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Ramasare Prasad,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Ranjana Pathania,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Sanjoy Ghosh,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Saugata Hazra,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Shailly Tomar,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Shri Ram Yadav,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Soma Rohatgi,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Sachin Suresh Tiwari,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Jitin Singla,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Rajesh Kumar,"['urban', 'waste']"
v0_079_indo_german_science__technology_centre_igstc_announces_call_for_grant_applications_for_indo_german_r__d_partnership_on_research_projects_with_industrial_relevance,Akhil Upadhyay,"['urban', 'waste']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Arindam Biswas,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Avlokita Agrawal,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Gaurav Raheja,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Harshit Sosan Lakra,[]
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Mahua Mukherjee,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Prabhjot Singh Chani,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,E Rajasekar,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Ram Sateesh Pasupuleti,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Saptarshi Kolay,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Shubhajit Sadhukhan,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Smriti Saraswat,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Sonal Atreya,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Tina Pujara,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Uttam Kumar Roy,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,V Devadas,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Jaydev Dabas,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Millie Pant,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Rajan Arora,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Ashwani Kumar Sharma,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Bijan Choudhury,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Debabrata Sircar,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Deepak Sharma,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,P Gopinath,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Harsh Chauhan,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Srinivas Kiran Ambatipudi,['machine learning']
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Krishna Mohan Poluri,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Maya S.Nair,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,N K Navani,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Partha Roy,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Poonam Choudhary,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Prabhat Kumar Mandal,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Pranita P Sarangi,['machine learning']
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Pravindra Kumar,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Prince Tiwari,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,R. P. Singh,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Ramasare Prasad,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Ranjana Pathania,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Sanjoy Ghosh,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Saugata Hazra,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Shailly Tomar,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Shri Ram Yadav,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Soma Rohatgi,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Sachin Suresh Tiwari,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Jitin Singla,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Rajesh Kumar,"['artificial intelligence', 'building', 'machine learning']"
v0_080_special_call_for_proposals_under_scheduled_castes_sc_and_scheduled_tribes_st_category_under_icps_programme,Akhil Upadhyay,"['artificial intelligence', 'building', 'machine learning']"
v0_081_call___indo_norway_joint_research_projects_in_st,Arindam Biswas,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Avlokita Agrawal,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Gaurav Raheja,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Harshit Sosan Lakra,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Mahua Mukherjee,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Prabhjot Singh Chani,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,E Rajasekar,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Ram Sateesh Pasupuleti,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Saptarshi Kolay,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Shubhajit Sadhukhan,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Smriti Saraswat,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Sonal Atreya,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Tina Pujara,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Uttam Kumar Roy,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,V Devadas,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Jaydev Dabas,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Millie Pant,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Rajan Arora,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Ashwani Kumar Sharma,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Bijan Choudhury,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Debabrata Sircar,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Deepak Sharma,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,P Gopinath,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Harsh Chauhan,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Srinivas Kiran Ambatipudi,['material']
v0_081_call___indo_norway_joint_research_projects_in_st,Krishna Mohan Poluri,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Maya S.Nair,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,N K Navani,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Partha Roy,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Poonam Choudhary,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Prabhat Kumar Mandal,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Pranita P Sarangi,['material']
v0_081_call___indo_norway_joint_research_projects_in_st,Pravindra Kumar,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Prince Tiwari,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,R. P. Singh,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Ramasare Prasad,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Ranjana Pathania,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Sanjoy Ghosh,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Saugata Hazra,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Shailly Tomar,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Shri Ram Yadav,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Soma Rohatgi,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Sachin Suresh Tiwari,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Jitin Singla,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Rajesh Kumar,"['environment', 'material']"
v0_081_call___indo_norway_joint_research_projects_in_st,Akhil Upadhyay,"['environment', 'material']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Arindam Biswas,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Avlokita Agrawal,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Gaurav Raheja,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Harshit Sosan Lakra,"['design', 'iisc bengaluru', 'model']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Mahua Mukherjee,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Prabhjot Singh Chani,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,E Rajasekar,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Ram Sateesh Pasupuleti,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Saptarshi Kolay,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Shubhajit Sadhukhan,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Smriti Saraswat,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Sonal Atreya,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Tina Pujara,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Uttam Kumar Roy,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,V Devadas,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Jaydev Dabas,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Millie Pant,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Rajan Arora,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Ashwani Kumar Sharma,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Bijan Choudhury,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Debabrata Sircar,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Deepak Sharma,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,P Gopinath,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Harsh Chauhan,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Srinivas Kiran Ambatipudi,[]
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Krishna Mohan Poluri,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Maya S.Nair,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,N K Navani,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Partha Roy,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Poonam Choudhary,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Prabhat Kumar Mandal,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Pranita P Sarangi,"['iisc bengaluru', 'model']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Pravindra Kumar,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Prince Tiwari,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,R. P. Singh,"['design', 'edition', 'iisc bengaluru', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Ramasare Prasad,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Ranjana Pathania,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Sanjoy Ghosh,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Saugata Hazra,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Shailly Tomar,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Shri Ram Yadav,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Soma Rohatgi,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Sachin Suresh Tiwari,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Jitin Singla,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Rajesh Kumar,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_082_call_for_nomination_workshop_on_design_and_evaluation_of_innovation_policies_with_a_specific_focus_on_scientometrics,Akhil Upadhyay,"['design', 'edition', 'iisc bengaluru', 'model', 'survey']"
v0_083_indo_russian_joint_call_for_proposals_dst_rfbr,Arindam Biswas,"['computer', 'engineering', 'fundamental']"
v0_083_indo_russian_joint_call_for_proposals_dst_rfbr,Avlokita Agrawal,"['computer', 'engineering', 'fundamental']"
v0_083_indo_russian_joint_call_for_proposals_dst_rfbr,Gaurav Raheja,"['computer', 'engineering', 'fundamental']"
v0_083_indo_russian_joint_call_for_proposals_dst_rfbr,Harshit Sosan Lakra,"['engineering', 'fundamental']"
v0_083_indo_russian_joint_call_for_proposals_dst_rfbr,Mahua Mukherjee,"['computer', 'engineering', 'fundamental']"
v0_083_indo_russian_joint_call_for_proposals_dst_rfbr,Prabhjot Singh Chani,"['computer', 'engineering', 'fundamental']"
v0_083_indo_russian_joint_call_for_proposals_dst_rfbr,E Rajasekar,"['computer', 'engineering', 'fundamental']"
v0_083_indo_russian_joint_call_for_proposals_dst_rfbr,Ram Sateesh Pasupuleti,"['computer', 'engineering', 'fundamental']"
v0_083_indo_russian_joint_call_for_proposals_dst_rfbr,Saptarshi Kolay,"['computer', 'engineering', 'fundamental']"
v0_083_indo_russian_joint_call_for_proposals_dst_rfbr,Shubhajit Sadhukhan,"['computer', 'engineering', 'fundamental']"
v0_083_indo_russian_joint_call_for_proposals_dst_rfbr,Smriti Saraswat,"['computer', 'engineering', 'fundamental']"
v0_083_indo_russian_joint_call_for_proposals_dst_rfbr,Sonal Atreya,"['computer', 'engineering', 'fundamental']"
v0_083_indo_russian_joint_call_for_proposals_dst_rfbr,Tina Pujara,"['computer', 'engineering', 'fundamental']"
v0_083_indo_russian_joint_call_for_proposals_dst_rfbr,Uttam Kumar Roy,"['computer', 'engineering', 'fundamental']"
v0_083_indo_russian_joint_call_for_proposals_dst_rfbr,V Devadas,"['computer', 'engineering', 'fundamental']"
v0_083_indo_russian_joint_call_for_proposals_dst_rfbr,Jaydev Dabas,"['computer', 'engineering', 'fundamental']"
