nsf_proposal_links_v0,researcher_name,team
v0_026_3rd_information__networking_event_eu_india_call_on_water,Shri Ram Yadav,"['Shri Ram Yadav', 'Shubhajit Sadhukhan', 'Maya S.Nair']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Shri Ram Yadav,"['Shri Ram Yadav', 'Partha Roy', 'Smriti Saraswat']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Shri Ram Yadav,"['Shri Ram Yadav', 'Sachin Suresh Tiwari']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Shri Ram Yadav,"['Shri Ram Yadav', 'Maya S.Nair']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Shri Ram Yadav,"['Shri Ram Yadav', 'Avlokita Agrawal']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Shri Ram Yadav,"['Shri Ram Yadav', 'Ashwani Kumar Sharma']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Soma Rohatgi,"['Soma Rohatgi', 'Arindam Biswas', 'Mahua Mukherjee', 'Avlokita Agrawal', 'Uttam Kumar Roy']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Soma Rohatgi,"['Soma Rohatgi', 'Uttam Kumar Roy', 'Harsh Chauhan', 'Partha Roy', 'Maya S.Nair']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Soma Rohatgi,"['Soma Rohatgi', 'Smriti Saraswat', 'Poonam Choudhary', 'Maya S.Nair']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Soma Rohatgi,"['Soma Rohatgi', 'Prabhjot Singh Chani', 'Sonal Atreya', 'Poonam Choudhary']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Soma Rohatgi,"['Soma Rohatgi', 'Maya S.Nair', 'Shubhajit Sadhukhan', 'Prabhjot Singh Chani']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Soma Rohatgi,"['Soma Rohatgi', 'Gaurav Raheja', 'Prabhjot Singh Chani', 'Smriti Saraswat']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Soma Rohatgi,"['Soma Rohatgi', 'Shubhajit Sadhukhan', 'Sachin Suresh Tiwari']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Soma Rohatgi,"['Soma Rohatgi', 'Prabhjot Singh Chani']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Soma Rohatgi,"['Soma Rohatgi', 'Smriti Saraswat']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Soma Rohatgi,"['Soma Rohatgi', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Ram Sateesh Pasupuleti', 'R. P. Singh', 'Harsh Chauhan', 'Maya S.Nair']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'R. P. Singh', 'Arindam Biswas', 'Partha Roy', 'Harsh Chauhan']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'N K Navani', 'Sonal Atreya', 'Bijan Choudhury', 'Prabhjot Singh Chani']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Ram Sateesh Pasupuleti', 'Avlokita Agrawal', 'Partha Roy']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Smriti Saraswat', 'Mahua Mukherjee']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Shubhajit Sadhukhan', 'Gaurav Raheja']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Saptarshi Kolay']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Smriti Saraswat']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Prabhjot Singh Chani']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Ram Sateesh Pasupuleti']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Jitin Singla,"['Jitin Singla', 'Mahua Mukherjee', 'Gaurav Raheja', 'Maya S.Nair', 'Bijan Choudhury']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Jitin Singla,"['Jitin Singla', 'Partha Roy', 'Arindam Biswas', 'Uttam Kumar Roy', 'Smriti Saraswat']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Jitin Singla,"['Jitin Singla', 'Sonal Atreya', 'Avlokita Agrawal', 'Partha Roy']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Jitin Singla,"['Jitin Singla', 'Poonam Choudhary', 'R. P. Singh', 'Saptarshi Kolay']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Jitin Singla,"['Jitin Singla', 'Avlokita Agrawal', 'Sachin Suresh Tiwari']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Jitin Singla,"['Jitin Singla', 'Sonal Atreya', 'Prabhjot Singh Chani', 'Gaurav Raheja']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Jitin Singla,"['Jitin Singla', 'Arindam Biswas']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Jitin Singla,"['Jitin Singla', 'Harsh Chauhan']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Jitin Singla,"['Jitin Singla', 'Smriti Saraswat']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Jitin Singla,"['Jitin Singla', 'Sonal Atreya']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Rajesh Kumar,"['Rajesh Kumar', 'Avlokita Agrawal', 'Ashwani Kumar Sharma', 'R. P. Singh', 'Sonal Atreya']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Rajesh Kumar,"['Rajesh Kumar', 'Poonam Choudhary', 'Sonal Atreya', 'Harsh Chauhan', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Rajesh Kumar,"['Rajesh Kumar', 'Poonam Choudhary', 'Partha Roy', 'Bijan Choudhury', 'Harsh Chauhan']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Rajesh Kumar,"['Rajesh Kumar', 'Saptarshi Kolay', 'Gaurav Raheja', 'Bijan Choudhury']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Rajesh Kumar,"['Rajesh Kumar', 'Smriti Saraswat', 'Prabhjot Singh Chani', 'Mahua Mukherjee', 'Gaurav Raheja']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Rajesh Kumar,"['Rajesh Kumar', 'Avlokita Agrawal', 'Shubhajit Sadhukhan']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Rajesh Kumar,"['Rajesh Kumar', 'Poonam Choudhary', 'Gaurav Raheja']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Rajesh Kumar,"['Rajesh Kumar', 'Ashwani Kumar Sharma', 'Sachin Suresh Tiwari']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Rajesh Kumar,"['Rajesh Kumar', 'Avlokita Agrawal']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Rajesh Kumar,"['Rajesh Kumar', 'Shubhajit Sadhukhan']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Akhil Upadhyay,"['Akhil Upadhyay', 'Gaurav Raheja', 'Maya S.Nair', 'Arindam Biswas', 'Sachin Suresh Tiwari']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Akhil Upadhyay,"['Akhil Upadhyay', 'N K Navani', 'Bijan Choudhury', 'Maya S.Nair']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Akhil Upadhyay,"['Akhil Upadhyay', 'Bijan Choudhury', 'Maya S.Nair', 'Ram Sateesh Pasupuleti']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Akhil Upadhyay,"['Akhil Upadhyay', 'Avlokita Agrawal', 'Prabhjot Singh Chani', 'Shubhajit Sadhukhan']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Akhil Upadhyay,"['Akhil Upadhyay', 'Partha Roy', 'Prabhjot Singh Chani', 'Harsh Chauhan']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Akhil Upadhyay,"['Akhil Upadhyay', 'Gaurav Raheja', 'Smriti Saraswat', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Akhil Upadhyay,"['Akhil Upadhyay', 'Avlokita Agrawal', 'Uttam Kumar Roy']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Akhil Upadhyay,"['Akhil Upadhyay', 'Sachin Suresh Tiwari']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Akhil Upadhyay,"['Akhil Upadhyay', 'N K Navani']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Akhil Upadhyay,"['Akhil Upadhyay', 'Ram Sateesh Pasupuleti']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Arindam Biswas,"['Arindam Biswas', 'Maya S.Nair', 'Bijan Choudhury', 'Saptarshi Kolay']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Arindam Biswas,"['Arindam Biswas', 'Mahua Mukherjee', 'Harsh Chauhan', 'Maya S.Nair']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Arindam Biswas,"['Arindam Biswas', 'Sachin Suresh Tiwari', 'Gaurav Raheja', 'N K Navani']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Arindam Biswas,"['Arindam Biswas', 'Poonam Choudhary', 'N K Navani']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Arindam Biswas,"['Arindam Biswas', 'Sonal Atreya', 'Harsh Chauhan']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Arindam Biswas,"['Arindam Biswas', 'Shubhajit Sadhukhan', 'R. P. Singh']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Arindam Biswas,"['Arindam Biswas', 'Sachin Suresh Tiwari']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Arindam Biswas,"['Arindam Biswas', 'Smriti Saraswat']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Arindam Biswas,"['Arindam Biswas', 'Partha Roy']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Arindam Biswas,"['Arindam Biswas', 'Mahua Mukherjee']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Avlokita Agrawal,"['Avlokita Agrawal', 'Bijan Choudhury', 'Ashwani Kumar Sharma', 'Maya S.Nair', 'Saptarshi Kolay']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Avlokita Agrawal,"['Avlokita Agrawal', 'Poonam Choudhary', 'Harsh Chauhan', 'Sachin Suresh Tiwari', 'Sonal Atreya']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Avlokita Agrawal,"['Avlokita Agrawal', 'Ashwani Kumar Sharma', 'Maya S.Nair', 'Harsh Chauhan', 'Uttam Kumar Roy']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Avlokita Agrawal,"['Avlokita Agrawal', 'R. P. Singh', 'Saptarshi Kolay', 'Gaurav Raheja']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Avlokita Agrawal,"['Avlokita Agrawal', 'Sachin Suresh Tiwari', 'Bijan Choudhury', 'Sonal Atreya']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Avlokita Agrawal,"['Avlokita Agrawal', 'Uttam Kumar Roy', 'Sonal Atreya', 'Ram Sateesh Pasupuleti']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Avlokita Agrawal,"['Avlokita Agrawal', 'Shubhajit Sadhukhan', 'R. P. Singh', 'Gaurav Raheja']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Avlokita Agrawal,"['Avlokita Agrawal', 'Maya S.Nair', 'N K Navani']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Avlokita Agrawal,"['Avlokita Agrawal', 'Prabhjot Singh Chani', 'Poonam Choudhary']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Avlokita Agrawal,"['Avlokita Agrawal', 'R. P. Singh']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Gaurav Raheja,"['Gaurav Raheja', 'N K Navani', 'Poonam Choudhary', 'Maya S.Nair', 'Saptarshi Kolay']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Gaurav Raheja,"['Gaurav Raheja', 'Ram Sateesh Pasupuleti', 'Avlokita Agrawal', 'Partha Roy', 'Sonal Atreya']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Gaurav Raheja,"['Gaurav Raheja', 'Prabhjot Singh Chani', 'Partha Roy', 'R. P. Singh', 'Smriti Saraswat']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Gaurav Raheja,"['Gaurav Raheja', 'Arindam Biswas', 'Mahua Mukherjee', 'Uttam Kumar Roy']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Gaurav Raheja,"['Gaurav Raheja', 'Poonam Choudhary', 'Prabhjot Singh Chani', 'Ashwani Kumar Sharma']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Gaurav Raheja,"['Gaurav Raheja', 'Uttam Kumar Roy', 'Bijan Choudhury']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Gaurav Raheja,"['Gaurav Raheja', 'Prabhjot Singh Chani', 'Sachin Suresh Tiwari']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Gaurav Raheja,"['Gaurav Raheja', 'R. P. Singh', 'N K Navani']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Gaurav Raheja,"['Gaurav Raheja', 'Arindam Biswas']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Gaurav Raheja,"['Gaurav Raheja', 'N K Navani']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Sonal Atreya', 'Uttam Kumar Roy', 'Avlokita Agrawal', 'Sachin Suresh Tiwari']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Avlokita Agrawal', 'Sonal Atreya', 'Ashwani Kumar Sharma', 'Gaurav Raheja']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Saptarshi Kolay', 'Ram Sateesh Pasupuleti', 'Poonam Choudhary', 'Uttam Kumar Roy']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Harsh Chauhan', 'Sonal Atreya']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Gaurav Raheja', 'Shubhajit Sadhukhan']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Gaurav Raheja', 'Avlokita Agrawal']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Sonal Atreya', 'Uttam Kumar Roy']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Ram Sateesh Pasupuleti']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Ashwani Kumar Sharma']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Prabhjot Singh Chani']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Mahua Mukherjee,"['Mahua Mukherjee', 'Ashwani Kumar Sharma', 'Poonam Choudhary', 'Harsh Chauhan']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Mahua Mukherjee,"['Mahua Mukherjee', 'R. P. Singh', 'Sonal Atreya', 'Ashwani Kumar Sharma']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Mahua Mukherjee,"['Mahua Mukherjee', 'Partha Roy', 'Maya S.Nair']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Mahua Mukherjee,"['Mahua Mukherjee', 'Smriti Saraswat', 'Uttam Kumar Roy', 'Partha Roy']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Mahua Mukherjee,"['Mahua Mukherjee', 'Smriti Saraswat', 'Bijan Choudhury', 'Ram Sateesh Pasupuleti']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Mahua Mukherjee,"['Mahua Mukherjee', 'Sachin Suresh Tiwari', 'Shubhajit Sadhukhan']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Mahua Mukherjee,"['Mahua Mukherjee', 'Prabhjot Singh Chani', 'Bijan Choudhury']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Mahua Mukherjee,"['Mahua Mukherjee', 'Sachin Suresh Tiwari']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Mahua Mukherjee,"['Mahua Mukherjee', 'Shubhajit Sadhukhan']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Mahua Mukherjee,"['Mahua Mukherjee', 'Prabhjot Singh Chani']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Saptarshi Kolay', 'Partha Roy', 'Maya S.Nair', 'Uttam Kumar Roy']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Sonal Atreya', 'Shubhajit Sadhukhan', 'N K Navani', 'Mahua Mukherjee']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Mahua Mukherjee', 'Poonam Choudhary', 'Smriti Saraswat', 'Saptarshi Kolay']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Shubhajit Sadhukhan', 'Harsh Chauhan', 'Maya S.Nair']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Maya S.Nair', 'Gaurav Raheja', 'Ram Sateesh Pasupuleti']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Mahua Mukherjee', 'Gaurav Raheja', 'Saptarshi Kolay']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Avlokita Agrawal', 'N K Navani']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Saptarshi Kolay']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Partha Roy']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Mahua Mukherjee']"
v0_027_4th_information__networking_event_eu_india_call_on_water,E Rajasekar,"['E Rajasekar', 'Saptarshi Kolay', 'Harsh Chauhan', 'R. P. Singh', 'Sonal Atreya']"
v0_027_4th_information__networking_event_eu_india_call_on_water,E Rajasekar,"['E Rajasekar', 'Partha Roy', 'Poonam Choudhary', 'Maya S.Nair', 'R. P. Singh']"
v0_027_4th_information__networking_event_eu_india_call_on_water,E Rajasekar,"['E Rajasekar', 'Prabhjot Singh Chani', 'Arindam Biswas', 'Harsh Chauhan']"
v0_027_4th_information__networking_event_eu_india_call_on_water,E Rajasekar,"['E Rajasekar', 'Mahua Mukherjee', 'Sachin Suresh Tiwari', 'Arindam Biswas']"
v0_027_4th_information__networking_event_eu_india_call_on_water,E Rajasekar,"['E Rajasekar', 'Shubhajit Sadhukhan', 'Sonal Atreya', 'Poonam Choudhary']"
v0_027_4th_information__networking_event_eu_india_call_on_water,E Rajasekar,"['E Rajasekar', 'Saptarshi Kolay', 'Uttam Kumar Roy', 'Prabhjot Singh Chani']"
v0_027_4th_information__networking_event_eu_india_call_on_water,E Rajasekar,"['E Rajasekar', 'Poonam Choudhary', 'N K Navani']"
v0_027_4th_information__networking_event_eu_india_call_on_water,E Rajasekar,"['E Rajasekar', 'Avlokita Agrawal', 'Partha Roy']"
v0_027_4th_information__networking_event_eu_india_call_on_water,E Rajasekar,"['E Rajasekar', 'Uttam Kumar Roy', 'Ram Sateesh Pasupuleti']"
v0_027_4th_information__networking_event_eu_india_call_on_water,E Rajasekar,"['E Rajasekar', 'Ram Sateesh Pasupuleti']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Harsh Chauhan', 'Shubhajit Sadhukhan', 'Arindam Biswas', 'Ashwani Kumar Sharma']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Bijan Choudhury', 'Maya S.Nair', 'Avlokita Agrawal', 'Shubhajit Sadhukhan']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Gaurav Raheja', 'Saptarshi Kolay', 'Prabhjot Singh Chani']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Uttam Kumar Roy', 'Maya S.Nair', 'Shubhajit Sadhukhan', 'Prabhjot Singh Chani']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Poonam Choudhary', 'Ashwani Kumar Sharma', 'Shubhajit Sadhukhan']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Maya S.Nair', 'Prabhjot Singh Chani']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Sachin Suresh Tiwari']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Maya S.Nair']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'R. P. Singh']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Ram Sateesh Pasupuleti,['Ram Sateesh Pasupuleti']
v0_027_4th_information__networking_event_eu_india_call_on_water,Saptarshi Kolay,"['Saptarshi Kolay', 'Gaurav Raheja', 'Avlokita Agrawal', 'R. P. Singh', 'Ashwani Kumar Sharma']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Saptarshi Kolay,"['Saptarshi Kolay', 'Sonal Atreya', 'Arindam Biswas', 'Smriti Saraswat', 'Uttam Kumar Roy']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Saptarshi Kolay,"['Saptarshi Kolay', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Mahua Mukherjee']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Saptarshi Kolay,"['Saptarshi Kolay', 'Sachin Suresh Tiwari', 'Prabhjot Singh Chani', 'Avlokita Agrawal']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Saptarshi Kolay,"['Saptarshi Kolay', 'Avlokita Agrawal', 'Mahua Mukherjee']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Saptarshi Kolay,"['Saptarshi Kolay', 'Ram Sateesh Pasupuleti', 'Prabhjot Singh Chani', 'Poonam Choudhary']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Saptarshi Kolay,"['Saptarshi Kolay', 'Sachin Suresh Tiwari']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Saptarshi Kolay,"['Saptarshi Kolay', 'Bijan Choudhury']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Saptarshi Kolay,"['Saptarshi Kolay', 'Gaurav Raheja']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Saptarshi Kolay,"['Saptarshi Kolay', 'Sonal Atreya']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Avlokita Agrawal', 'Saptarshi Kolay', 'N K Navani', 'Arindam Biswas']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'R. P. Singh', 'Arindam Biswas', 'Ram Sateesh Pasupuleti']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'R. P. Singh', 'Sachin Suresh Tiwari', 'Uttam Kumar Roy']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Ram Sateesh Pasupuleti', 'Prabhjot Singh Chani', 'Sachin Suresh Tiwari']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Maya S.Nair', 'Ashwani Kumar Sharma']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Avlokita Agrawal', 'Prabhjot Singh Chani']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Ram Sateesh Pasupuleti', 'N K Navani']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Avlokita Agrawal']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Poonam Choudhary']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Uttam Kumar Roy']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Smriti Saraswat,"['Smriti Saraswat', 'Maya S.Nair', 'Poonam Choudhary', 'Ashwani Kumar Sharma', 'Arindam Biswas']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Smriti Saraswat,"['Smriti Saraswat', 'Avlokita Agrawal', 'Arindam Biswas', 'Maya S.Nair']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Smriti Saraswat,"['Smriti Saraswat', 'Poonam Choudhary', 'Uttam Kumar Roy', 'Mahua Mukherjee', 'Ram Sateesh Pasupuleti']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Smriti Saraswat,"['Smriti Saraswat', 'Gaurav Raheja', 'Mahua Mukherjee', 'Partha Roy', 'Shubhajit Sadhukhan']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Smriti Saraswat,"['Smriti Saraswat', 'Ashwani Kumar Sharma', 'Arindam Biswas', 'Partha Roy']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Smriti Saraswat,"['Smriti Saraswat', 'Ashwani Kumar Sharma', 'Prabhjot Singh Chani', 'Poonam Choudhary']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Smriti Saraswat,"['Smriti Saraswat', 'Partha Roy', 'Maya S.Nair']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Smriti Saraswat,"['Smriti Saraswat', 'Ashwani Kumar Sharma', 'N K Navani']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Smriti Saraswat,"['Smriti Saraswat', 'Sonal Atreya']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Smriti Saraswat,['Smriti Saraswat']
v0_027_4th_information__networking_event_eu_india_call_on_water,Sonal Atreya,"['Sonal Atreya', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Maya S.Nair']"
v0_027_4th_information__networking_event_eu_india_call_on_water,Sonal Atreya,"['Sonal Atreya', 'Smriti Saraswat', 'Poonam Choudhary', 'Harsh Chauhan']"
